Y (mm),Density at X = 3.191 mm (atoms/mm³)
-1.9891499999999998,24172609.487049308
-1.9757999999999998,17290958.142572228
-1.9624499999999998,24669945.852630023
-1.9490999999999998,17343557.69718147
-1.9357499999999999,16325595.886697916
-1.9223999999999999,15230315.44854093
-1.90905,11112397.173082413
-1.8957,29467538.951972466
-1.88235,22956050.915766113
-1.8689999999999998,38914223.38588973
-1.8556499999999998,60151873.880754516
-1.8422999999999998,13070217.177587407
-1.8289499999999999,15194561.163917711
-1.8155999999999999,11876838.514956936
-1.80225,26988614.109863326
-1.7889,39829692.58946731
-1.77555,29307952.90547594
-1.7621999999999998,15572525.658340247
-1.7488499999999998,29008323.467943836
-1.7354999999999998,26591262.280893393
-1.7221499999999998,30288970.518406
-1.7087999999999999,47531601.39918408
-1.69545,70040987.7848457
-1.6821,48295076.175539255
-1.66875,44304787.87455267
-1.6554,36825999.26296624
-1.6420499999999998,38452150.07162233
-1.6286999999999998,43149000.0801749
-1.6153499999999998,44420001.70755864
-1.6019999999999999,36479845.510868594
-1.58865,31905331.398376007
-1.5753,49933602.45466908
-1.56195,68442052.31379938
-1.5486,64695925.94680714
-1.5352499999999998,38471169.30595698
-1.5218999999999998,44886070.58189196
-1.5085499999999998,65633489.973038845
-1.4951999999999999,29167054.236803018
-1.48185,47567264.10688688
-1.4685,39602233.88259606
-1.45515,58964494.69157311
-1.4418,57423213.71556726
-1.42845,56165454.49579664
-1.4150999999999998,60167844.799887
-1.4017499999999998,58070491.941643395
-1.3883999999999999,60859460.463514216
-1.3750499999999999,65851243.39966851
-1.3617,83325847.48436664
-1.34835,77339856.1920569
-1.335,66547387.41620219
-1.32165,70226503.73646294
-1.3082999999999998,49034745.327242635
-1.2949499999999998,43903743.889037035
-1.2815999999999999,81235598.6651769
-1.2682499999999999,52110954.68748593
-1.2549,61248414.94564471
-1.24155,69255667.36586148
-1.2282,67906265.97143394
-1.21485,70833110.37433808
-1.2015,65632405.592057616
-1.1881499999999998,53548310.48574757
-1.1747999999999998,43317929.81102793
-1.1614499999999999,66885949.21995671
-1.1481,59950653.29651086
-1.13475,83511302.85104316
-1.1214,76543626.28569908
-1.10805,79046532.45230675
-1.0947,90957455.72398427
-1.0813499999999998,102476860.0876909
-1.0679999999999998,67445923.42121401
-1.0546499999999999,67193791.06803177
-1.0413,85080101.70114172
-1.02795,90570384.45072466
-1.0146,81477421.48390383
-1.00125,70532098.99309574
-0.9878999999999999,79940978.15300646
-0.9745499999999999,64065664.19747698
-0.9611999999999999,46323796.52814744
-0.94785,65909861.344232515
-0.9344999999999999,55975903.35243052
-0.9211499999999999,83703869.26656583
-0.9077999999999999,78494174.147966
-0.89445,117237749.0257166
-0.8810999999999999,130265539.63193999
-0.8677499999999999,127257531.67341335
-0.8543999999999999,91918843.99384344
-0.84105,117218076.52489586
-0.8277,133707760.68936202
-0.8143499999999999,139057136.07341298
-0.8009999999999999,121539394.76203845
-0.78765,97282037.42830929
-0.7743,125916016.5109609
-0.7609499999999999,135958767.73167017
-0.7475999999999999,80899080.74235271
-0.73425,113820796.9853146
-0.7209,103834375.7765503
-0.7075499999999999,118703417.3547409
-0.6941999999999999,145022281.79740757
-0.68085,157825125.15646824
-0.6675,152822126.2143448
-0.6541499999999999,89057237.556215
-0.6407999999999999,88582695.95108779
-0.62745,95770768.22824419
-0.6141,95425227.67875008
-0.60075,92134163.06415184
-0.5873999999999999,97474758.3498837
-0.57405,103112401.4859388
-0.5607,71312268.19813693
-0.54735,77327200.96742555
-0.5339999999999999,96115229.19064493
-0.52065,92445439.01646313
-0.5073,116743797.31034501
-0.49394999999999994,105095621.228061
-0.48059999999999997,103322181.44117795
-0.46724999999999994,136203284.12239453
-0.45389999999999997,119326294.01624334
-0.44054999999999994,132296600.2406342
-0.42719999999999997,125931143.40346916
-0.41385,117094381.29145515
-0.40049999999999997,138778261.03955647
-0.38715,113975728.40428011
