Y (mm),Density at X = 5.687 mm (atoms/mm³)
-1.9891499999999998,-32559.044560322673
-1.9757999999999998,7845020.370402019
-1.9624499999999998,12074350.164172439
-1.9490999999999998,8588878.603663322
-1.9357499999999999,290455.94222062756
-1.9223999999999999,-5410678.32092925
-1.90905,-14390123.87902206
-1.8957,-15510451.566845346
-1.88235,1429773.6915917725
-1.8689999999999998,-2995987.9699156755
-1.8556499999999998,981524.1475942993
-1.8422999999999998,-2069564.7154220778
-1.8289499999999999,8017596.255593925
-1.8155999999999999,9281414.60182716
-1.80225,6640943.508496108
-1.7889,-4555417.336683466
-1.77555,-11088631.94366912
-1.7621999999999998,669590.7120665472
-1.7488499999999998,-4091087.2901427657
-1.7354999999999998,-3164839.3294070954
-1.7221499999999998,-8498609.143549206
-1.7087999999999999,-4899256.672267433
-1.69545,-7459330.414931563
-1.6821,-1811326.2052990533
-1.66875,2155167.0524807633
-1.6554,7052736.143630032
-1.6420499999999998,5378797.452256942
-1.6286999999999998,-6520394.141256227
-1.6153499999999998,-3060173.6363727357
-1.6019999999999999,8516827.793124184
-1.58865,6550170.797982622
-1.5753,-7990556.275465161
-1.56195,-11902512.079141952
-1.5486,-21909276.40462814
-1.5352499999999998,-14212852.887626676
-1.5218999999999998,-8012070.506758767
-1.5085499999999998,10727455.42457849
-1.4951999999999999,3684319.473191494
-1.48185,-4975830.307248377
-1.4685,-8289750.680646641
-1.45515,-7186499.271943408
-1.4418,3729022.4467018587
-1.42845,4236500.730444092
-1.4150999999999998,5986376.495268567
-1.4017499999999998,6841908.590929043
-1.3883999999999999,2938203.749417315
-1.3750499999999999,4722708.651002458
-1.3617,9878833.9349262
-1.34835,226234.59188715872
-1.335,-1713330.5670983656
-1.32165,-2420222.5975290565
-1.3082999999999998,-8725316.571147736
-1.2949499999999998,-16307603.489425724
-1.2815999999999999,-4344988.646614179
-1.2682499999999999,-2520475.8917416483
-1.2549,5551565.4299158035
-1.24155,19201714.029598594
-1.2282,10058028.202270703
-1.21485,3394052.869685865
-1.2015,683452.600930862
-1.1881499999999998,-7772138.015851415
-1.1747999999999998,343317.2466319639
-1.1614499999999999,-5698438.165867372
-1.1481,-9939901.321954796
-1.13475,-166586.05089391724
-1.1214,7855070.973564376
-1.10805,18422448.14323955
-1.0947,8888325.626516433
-1.0813499999999998,2327232.389224519
-1.0679999999999998,-6929207.124356399
-1.0546499999999999,-7925544.128541395
-1.0413,13351595.524438463
-1.02795,-1758001.5158692768
-1.0146,8159632.431177752
-1.00125,13098880.914327888
-0.9878999999999999,13063233.570067022
-0.9745499999999999,23608655.580630045
-0.9611999999999999,29135938.81974328
-0.94785,35330853.995256044
-0.9344999999999999,29651049.01674371
-0.9211499999999999,4332538.629468743
-0.9077999999999999,-1797953.9538785308
-0.89445,-2847817.706406896
-0.8810999999999999,-13880000.885406453
-0.8677499999999999,-6706296.801773101
-0.8543999999999999,-5802311.1537911175
-0.84105,69036.56497648168
-0.8277,2491815.3348607025
-0.8143499999999999,1841536.1399657833
-0.8009999999999999,-15261030.864011675
-0.78765,-15825016.390892215
-0.7743,-8183946.381084406
-0.7609499999999999,-23309637.97290823
-0.7475999999999999,-22406502.338974264
-0.73425,-32221934.574962277
-0.7209,-20477500.895021446
-0.7075499999999999,-1750465.055830519
-0.6941999999999999,13551276.637484299
-0.68085,-1788648.9966873804
-0.6675,3750314.9959191773
-0.6541499999999999,1446066.4743611142
-0.6407999999999999,-1687179.0126222523
-0.62745,6504248.120997278
-0.6141,20572605.696816508
-0.60075,32701921.941616397
-0.5873999999999999,26873665.22588836
-0.57405,22896990.78855223
-0.5607,9266030.286123205
-0.54735,4815347.16152561
-0.5339999999999999,12449936.393804736
-0.52065,2961205.096482056
-0.5073,7845906.464849686
-0.49394999999999994,9546002.17500597
-0.48059999999999997,10033877.407931918
-0.46724999999999994,7697992.503615173
-0.45389999999999997,1198813.0956253654
-0.44054999999999994,-6789171.828435973
-0.42719999999999997,-13483547.01781391
-0.41385,-8885755.889770733
-0.40049999999999997,2016725.4477033098
-0.38715,15791419.527730001
-0.37379999999999997,2489883.495056474
-0.36045,3056660.113375001
-0.34709999999999996,452120.3766445544
-0.33375,-6963058.126432119
-0.32039999999999996,-10007873.17011815
-0.30705,-8990343.264247023
-0.29369999999999996,-9974213.003825016
-0.28035,-6157684.799349123
-0.26699999999999996,10789638.842437653
-0.25365,5058803.744244503
-0.24029999999999999,10841960.395815426
-0.22694999999999999,4574694.635436895
-0.21359999999999998,-618290.068432113
-0.20024999999999998,-51090.70346990022
-0.18689999999999998,10115648.992421592
-0.17354999999999998,-2582777.1568538737
-0.16019999999999998,-10258464.709971622
-0.14684999999999998,-1926940.6090741672
-0.13349999999999998,-2925661.7066915785
-0.12014999999999999,-481634.0588179577
-0.10679999999999999,-1802264.9907190492
-0.09344999999999999,-5166030.545091948
-0.08009999999999999,1603111.3039043583
-0.06674999999999999,2336997.707268716
-0.053399999999999996,-11262280.997693282
-0.040049999999999995,-1045418.8521442157
-0.026699999999999998,-7108641.445340292
-0.013349999999999999,1071730.8461305536
0.0,-7903532.198272444
0.013349999999999999,-3466124.2296637036
0.026699999999999998,-69458.21060703175
0.040049999999999995,-796755.5558060214
0.053399999999999996,-3239006.316045797
0.06674999999999999,-11585561.231842455
0.08009999999999999,-15601331.101248026
0.09344999999999999,5892692.287694111
0.10679999999999999,8027740.251493035
0.12014999999999999,7465588.618530238
0.13349999999999998,16281684.942323042
0.14684999999999998,24727434.596266214
0.16019999999999998,16448012.042016087
0.17354999999999998,11125564.71413387
0.18689999999999998,11072970.121522404
0.20024999999999998,8233663.106400978
0.21359999999999998,7121482.768789225
0.22694999999999999,7161086.430209331
0.24029999999999999,-5797546.108286671
0.25365,-9785034.809638813
0.26699999999999996,-843111.0854298159
0.28035,-7312213.487510236
0.29369999999999996,-5903175.034798136
0.30705,-9829150.731525308
0.32039999999999996,-5097485.671517535
0.33375,-15228827.678682474
0.34709999999999996,-5224371.731653887
0.36045,-11166993.610576846
0.37379999999999997,-8547185.489509221
0.38715,-2387408.632904924
0.40049999999999997,3654075.201689908
0.41385,-1744525.025439008
0.42719999999999997,-17689602.25535597
0.44054999999999994,-6215091.311587696
0.45389999999999997,-4014114.991509668
0.46724999999999994,-6585048.725208621
0.48059999999999997,3817142.6874357527
0.49394999999999994,-7371331.312327786
0.5073,-10929946.068896858
0.52065,-9599949.848868115
0.5339999999999999,-6447497.947240968
0.54735,7905134.311414625
0.5607,1800805.7867595514
0.57405,-6957423.387349848
0.5873999999999999,-7955242.089184898
0.60075,4075012.555894867
0.6141,-5136626.871282582
0.62745,-2982842.2513756924
0.6407999999999999,-2530381.268110822
0.6541499999999999,-6795793.464791573
0.6675,931390.8540304261
0.68085,-4448266.8938611895
0.6941999999999999,1434841.674958993
0.7075499999999999,446091.3171687814
0.7209,-260912.74578943543
0.73425,-6001258.026199741
0.7475999999999999,-7890846.610842856
0.7609499999999999,-3273413.2792838598
0.7743,-728754.1581254121
0.78765,-7606054.81082761
0.8009999999999999,-9207851.533259865
0.8143499999999999,544932.423912163
0.8277,-8246276.329528727
0.84105,-3410228.9047815856
0.8543999999999999,1517234.6731766297
0.8677499999999999,-2258683.90580554
0.8810999999999999,-7282339.875547335
0.89445,-12109233.590953754
0.9077999999999999,-7464938.88772952
0.9211499999999999,4934043.385105641
0.9344999999999999,9228007.585670635
0.94785,22526962.832430568
0.9611999999999999,14490432.02904151
0.9745499999999999,-9326475.979368046
0.9878999999999999,9126929.282376386
1.00125,-7316272.46969021
1.0146,-25041967.493982118
1.02795,-24778568.575778123
1.0413,-13172717.83908298
1.0546499999999999,-2377063.8884612164
1.0679999999999998,9174747.711831203
1.0813499999999998,11674806.281011982
1.0947,-726133.4884951864
1.10805,-2310626.717415026
1.1214,-4050170.068178579
1.13475,-5230463.67584481
1.1481,-9769423.978905912
1.1614499999999999,-8286089.520909473
1.1747999999999998,-4347176.147777443
1.1881499999999998,711107.7112096916
1.2015,-13816283.239845293
1.21485,1528828.8641659361
1.2282,2724114.3229582845
1.24155,12886297.797104245
1.2549,7387578.787021982
1.2682499999999999,-418078.07621730363
1.2815999999999999,2578764.276627322
1.2949499999999998,-2373033.1468233853
1.3082999999999998,-10761150.660473878
1.32165,7434592.086426109
1.335,6121405.990334025
1.34835,3872328.131132988
1.3617,10490704.804005269
1.3750499999999999,1341197.4180676609
1.3883999999999999,9954505.781315727
1.4017499999999998,9697744.304893455
1.4150999999999998,9815980.572237238
1.42845,11562216.220133455
1.4418,14998014.138660021
1.45515,6555103.05814039
1.4685,3717842.8795140223
1.48185,1257403.4044064544
1.4951999999999999,5155177.230035238
1.5085499999999998,1338743.2551611424
1.5218999999999998,-3382176.04501358
1.5352499999999998,-1771247.9073595258
1.5486,-4287372.809978693
1.56195,-18333446.126303505
1.5753,-8102404.303500914
1.58865,11968455.43484471
1.6019999999999999,12521990.9029539
1.6153499999999998,29853646.834215242
1.6286999999999998,29152399.708214402
1.6420499999999998,-1218005.809339556
1.6554,-7251906.002773219
1.66875,5414817.34956141
1.6821,3417065.0265514785
1.69545,-2216677.3085648143
1.7087999999999999,-5160772.925314352
1.7221499999999998,-8462491.97194379
1.7354999999999998,-5414203.708543551
1.7488499999999998,3747176.4392351024
1.7621999999999998,526914.8283422848
1.77555,-3366380.1774527743
1.7889,-9037031.74976627
1.80225,-11411217.524072686
1.8155999999999999,-16570858.126547769
1.8289499999999999,-12664440.880420724
1.8422999999999998,-14864545.306582341
1.8556499999999998,-14884169.662280794
1.8689999999999998,-10900679.017006315
1.88235,-17410021.821536683
1.8957,-5844290.10973184
1.90905,-14266760.504656117
1.9223999999999999,-12474827.814560909
1.9357499999999999,-21073679.91444669
1.9490999999999998,-6596147.335495501
1.9624499999999998,-5537615.776628982
1.9757999999999998,-18499482.186881665
1.9891499999999998,-21521638.73986814
2.0025,-18340164.341696654
2.01585,-31591287.649067245
2.0292,-18746970.19887315
2.04255,-27659698.816913072
2.0559,-11262380.444826622
2.06925,-8671817.55162551
2.0826,-5122642.053301443
2.0959499999999998,-12040904.204914475
2.1092999999999997,-15299145.213976916
2.1226499999999997,-23739283.86147593
2.1359999999999997,-15055528.983044364
2.1493499999999996,-18174630.407968845
2.1626999999999996,-6100303.824592106
2.17605,-10637013.627856217
2.1894,-8229669.474667694
2.20275,-13766101.455724569
2.2161,-11375378.465414109
2.22945,10569364.996851584
2.2428,17052469.72061369
2.25615,-12927829.343081847
2.2695,-11272202.039265923
2.28285,1549175.0880916624
2.2962,5515057.6077171555
2.3095499999999998,-12756322.084181175
2.3228999999999997,-5713631.455785704
2.3362499999999997,-3746245.29816008
2.3495999999999997,-11236962.223743655
2.3629499999999997,-3056382.1171984817
2.3762999999999996,10261005.68528834
2.3896499999999996,9036969.427601863
2.403,9578369.578292683
2.41635,999070.1774150438
2.4297,-8893386.887501976
2.44305,-18680791.00022031
2.4564,-9358816.82306814
2.46975,2761437.355306927
2.4831,8599678.207302447
2.49645,9324659.142712457
2.5098,2092474.7010594783
2.52315,1232373.6617969933
2.5364999999999998,8893781.395252777
2.5498499999999997,4910434.137136785
2.5631999999999997,-13402525.801390933
2.5765499999999997,-3686888.0485915043
2.5898999999999996,-811444.8738851104
2.6032499999999996,-9839563.371388908
2.6165999999999996,-10450616.163327936
2.62995,-13390399.338334646
2.6433,-8241860.881193466
2.65665,-8445902.669516502
2.67,1219651.948551539
2.68335,13441066.916960899
2.6967,17768336.23571202
2.71005,25376718.5547081
2.7234,11386483.10074736
2.73675,-9230188.349863917
2.7500999999999998,-11143167.213885857
2.7634499999999997,-18628912.87758435
2.7767999999999997,-11808506.915940134
2.7901499999999997,-7997363.121785718
2.8034999999999997,-10475864.109747805
2.8168499999999996,-7844021.615724823
2.8301999999999996,-8555036.884383589
2.8435499999999996,-3752978.1489024484
2.8569,-2637438.442630648
2.87025,-8347353.9373087175
2.8836,-16809284.335432127
2.89695,-24180493.951659672
2.9103,-15327494.774555434
2.92365,-4025445.0877983593
2.937,-5991009.4226506045
2.95035,-4835261.702588169
2.9637,-10698719.074621808
2.9770499999999998,3820686.130450988
2.9903999999999997,8016107.55912474
