Y (mm),Density at X = 4.299 mm (atoms/mm³)
-1.9891499999999998,-6608414.346995014
-1.9757999999999998,6021151.706045758
-1.9624499999999998,-6141558.92774675
-1.9490999999999998,-13211504.792845903
-1.9357499999999999,948948.4700373329
-1.9223999999999999,12951829.73473808
-1.90905,-1976870.8359335128
-1.8957,3236474.4569076197
-1.88235,18411643.257199194
-1.8689999999999998,17194231.695144765
-1.8556499999999998,6441370.936988003
-1.8422999999999998,-4712006.248221209
-1.8289499999999999,-16149409.995949714
-1.8155999999999999,-15571455.968724128
-1.80225,-12672217.764732096
-1.7889,-3830234.4142947234
-1.77555,6661102.413086246
-1.7621999999999998,6713063.021764223
-1.7488499999999998,1487853.6952744853
-1.7354999999999998,586091.7647613268
-1.7221499999999998,12831577.719662266
-1.7087999999999999,2715472.398347934
-1.69545,7217019.422600544
-1.6821,16418791.705690661
-1.66875,3237467.6187346615
-1.6554,4551712.75716197
-1.6420499999999998,4055594.6599291787
-1.6286999999999998,1721512.2679666905
-1.6153499999999998,4270389.381387563
-1.6019999999999999,11647830.60651363
-1.58865,15212242.280349923
-1.5753,13315307.384078275
-1.56195,-5415440.979036304
-1.5486,7500928.599063964
-1.5352499999999998,19761350.326875083
-1.5218999999999998,11237706.715994783
-1.5085499999999998,24880863.470768478
-1.4951999999999999,3110243.4360883455
-1.48185,1105088.25984392
-1.4685,25605694.513805214
-1.45515,9480040.250114491
-1.4418,-5885902.0285708
-1.42845,-1497730.4171957222
-1.4150999999999998,6882403.412161735
-1.4017499999999998,11360802.187092481
-1.3883999999999999,-378477.03158283024
-1.3750499999999999,13925797.873947226
-1.3617,14557828.33874553
-1.34835,4681419.620459384
-1.335,4273678.301664657
-1.32165,10980451.12634825
-1.3082999999999998,10312683.723785782
-1.2949499999999998,7334291.982156655
-1.2815999999999999,-3138716.08276808
-1.2682499999999999,1499370.7667268806
-1.2549,1695710.6729015787
-1.24155,6176434.01007725
-1.2282,17188554.797452632
-1.21485,22786684.420652535
-1.2015,17089057.83779457
-1.1881499999999998,13329194.024378968
-1.1747999999999998,-1850333.5190243155
-1.1614499999999999,-10996095.517926538
-1.1481,338704.34649780265
-1.13475,-13003743.061572844
-1.1214,-5339309.926756418
-1.10805,-15181677.053696247
-1.0947,-12628530.929817045
-1.0813499999999998,9489497.67818083
-1.0679999999999998,13912945.696159173
-1.0546499999999999,-1570907.6893842341
-1.0413,4702146.957689625
-1.02795,5350903.008021098
-1.0146,7982874.804265333
-1.00125,-12149345.882736214
-0.9878999999999999,-19458617.213037975
-0.9745499999999999,-9165516.882400144
-0.9611999999999999,-12358480.91945863
-0.94785,-2563465.29167025
-0.9344999999999999,-7744333.343640741
-0.9211499999999999,-6339718.603541413
-0.9077999999999999,13356367.222769912
-0.89445,18330179.389520437
-0.8810999999999999,40437384.618772194
-0.8677499999999999,45889333.21406391
-0.8543999999999999,29090636.845416557
-0.84105,21723205.537226077
-0.8277,8961701.750858314
-0.8143499999999999,1918429.8565830218
-0.8009999999999999,13581226.512069162
-0.78765,23196231.309324298
-0.7743,1421193.7432954356
-0.7609499999999999,-357308.706253967
-0.7475999999999999,22571969.840939566
-0.73425,14993125.441915927
-0.7209,20657929.346061643
-0.7075499999999999,29988585.763073593
-0.6941999999999999,37740900.181299604
-0.68085,12331453.122428047
-0.6675,6311584.11154893
-0.6541499999999999,8822677.849776035
-0.6407999999999999,1234852.0845016667
-0.62745,-13709498.540946122
-0.6141,-3525721.1820868743
-0.60075,14459267.79070601
-0.5873999999999999,30186973.693601504
-0.57405,26548155.249538198
-0.5607,18174965.6249194
-0.54735,5878675.957485714
-0.5339999999999999,17051081.62893234
-0.52065,19860043.365256682
-0.5073,18652179.031464167
-0.49394999999999994,28049556.101244498
-0.48059999999999997,11892072.121609056
-0.46724999999999994,10717283.31297968
-0.45389999999999997,2733162.3735204656
-0.44054999999999994,-5524859.538892701
-0.42719999999999997,-3615659.218089808
-0.41385,5088717.828906376
-0.40049999999999997,7985544.594245839
-0.38715,21903672.43945794
-0.37379999999999997,15588155.023215262
-0.36045,6472054.993249213
-0.34709999999999996,20488219.06568686
-0.33375,10306238.443894701
-0.32039999999999996,19545042.250648312
-0.30705,1744084.1817664632
-0.29369999999999996,18793295.17211756
-0.28035,24046359.22746089
-0.26699999999999996,30464774.85446493
-0.25365,30085915.311049033
-0.24029999999999999,16553525.328394288
-0.22694999999999999,13384197.37585848
-0.21359999999999998,5733428.822274296
-0.20024999999999998,76929107.00383067
-0.18689999999999998,192121061.47561207
-0.17354999999999998,-14527093.196542684
-0.16019999999999998,28836199.118182052
-0.14684999999999998,9837180.031797864
-0.13349999999999998,27684467.66593481
-0.12014999999999999,19981352.53439492
-0.10679999999999999,28942935.3753325
-0.09344999999999999,10654275.794454433
-0.08009999999999999,5084121.445390973
-0.06674999999999999,11397545.321473876
-0.053399999999999996,5992771.639953614
-0.040049999999999995,9263529.023458846
-0.026699999999999998,4765011.508767359
-0.013349999999999999,19741935.671904102
0.0,31324895.652017035
0.013349999999999999,41937405.49455677
0.026699999999999998,42674809.13518921
0.040049999999999995,30854512.691625718
0.053399999999999996,19561750.881154045
0.06674999999999999,20319392.737257607
0.08009999999999999,27575355.899691854
0.09344999999999999,33371112.67813528
0.10679999999999999,24774945.49728969
0.12014999999999999,19860766.004593074
0.13349999999999998,16453941.007499311
0.14684999999999998,-977680.2265949185
0.16019999999999998,1206234.142206538
0.17354999999999998,-2180264.6390416855
0.18689999999999998,-1785736.2579462929
0.20024999999999998,25444507.46958438
0.21359999999999998,39417575.068258375
0.22694999999999999,34690585.43658059
0.24029999999999999,12416333.550156917
0.25365,16277028.806916973
0.26699999999999996,-8130390.097881309
0.28035,-18879424.06544145
0.29369999999999996,-12036828.592618264
0.30705,-5187773.081361587
0.32039999999999996,4242597.425742216
0.33375,24501176.323784333
0.34709999999999996,44144816.4907927
0.36045,41302636.57133083
0.37379999999999997,55964314.1342757
0.38715,35318997.25048821
0.40049999999999997,50400257.8359572
0.41385,76452575.67838363
0.42719999999999997,84303240.80542532
0.44054999999999994,71694954.13871466
0.45389999999999997,72482429.77466147
0.46724999999999994,63860748.19129734
0.48059999999999997,42864044.11368636
0.49394999999999994,27974626.919506434
0.5073,51992236.215969875
0.52065,35442517.22123252
0.5339999999999999,29519678.232401986
0.54735,14252096.829900466
0.5607,15954562.946601322
0.57405,19139020.407207005
0.5873999999999999,24919833.064518474
0.60075,25350679.442520175
0.6141,26302626.146119922
0.62745,36264244.316964865
0.6407999999999999,27902666.17362769
0.6541499999999999,4981373.741313052
0.6675,19355186.98404919
0.68085,19239143.202350866
0.6941999999999999,26966909.94612898
0.7075499999999999,12925805.95995997
0.7209,12095976.07836991
0.73425,-731964.0745010482
0.7475999999999999,1626784.7039624916
0.7609499999999999,13856898.422559574
0.7743,2620285.6187232793
0.78765,5315757.053015548
0.8009999999999999,21948607.16342337
0.8143499999999999,20193508.746820495
0.8277,7883227.3996929405
0.84105,-506785.02248089126
0.8543999999999999,6965859.537132607
0.8677499999999999,21174160.650647134
0.8810999999999999,4283320.258880751
0.89445,8683641.016691575
0.9077999999999999,9780415.663756873
0.9211499999999999,20709923.767663088
0.9344999999999999,5830308.319522654
0.94785,7397785.290120254
0.9611999999999999,10137481.819400543
0.9745499999999999,4957059.958643485
0.9878999999999999,13099588.033747466
1.00125,8094665.227339703
1.0146,-9564014.654889122
1.02795,8101601.014076204
1.0413,4587178.370588837
1.0546499999999999,16583353.82972263
1.0679999999999998,14497258.532534095
1.0813499999999998,14801037.315229421
1.0947,24494133.74794698
1.10805,47873397.89208601
1.1214,41956549.6484063
1.13475,20095108.407025754
1.1481,3258326.0015999353
1.1614499999999999,31882473.860179257
1.1747999999999998,35870669.956899025
1.1881499999999998,25941357.144119907
1.2015,17870878.045666575
1.21485,18423259.807502463
1.2282,28185836.059798367
1.24155,10046343.401164744
1.2549,27122828.756904744
1.2682499999999999,22129110.440679267
1.2815999999999999,20335352.499170948
1.2949499999999998,27392600.26824122
1.3082999999999998,25897844.167663082
1.32165,27922372.74591219
1.335,13078092.225536678
1.34835,20032355.337475516
1.3617,32873240.176338006
1.3750499999999999,29271205.62194531
1.3883999999999999,34570780.34266178
1.4017499999999998,40682976.77307499
1.4150999999999998,26900524.165885773
1.42845,20960138.741801854
1.4418,27032831.594085846
1.45515,55567402.12014865
1.4685,25097934.245699532
1.48185,22781582.124681078
1.4951999999999999,27144938.817895237
1.5085499999999998,7262138.836019254
1.5218999999999998,11031708.902649757
1.5352499999999998,5595688.847953539
1.5486,-4872125.571019491
1.56195,10143671.535622478
1.5753,18299973.63747366
1.58865,15378198.461544482
1.6019999999999999,10691012.559599956
1.6153499999999998,-4959694.977469931
1.6286999999999998,-652258.6760128944
1.6420499999999998,-10582359.541867122
1.6554,-19361748.13503167
1.66875,1844742.5043052922
1.6821,10105513.288087403
1.69545,-1485046.4194130292
1.7087999999999999,-8367235.976776839
1.7221499999999998,7718346.257293785
1.7354999999999998,-4763396.716217211
1.7488499999999998,9983634.628539193
1.7621999999999998,16152574.438444206
1.77555,6825929.4789580535
1.7889,-854900.4783725616
1.80225,-7133843.400821014
1.8155999999999999,1407881.4962342544
1.8289499999999999,11357667.540467748
1.8422999999999998,4164463.9052071003
1.8556499999999998,12726945.008020129
1.8689999999999998,891945.2399031963
1.88235,-8331293.895593069
1.8957,-8722397.481940089
1.90905,-2765463.091265272
1.9223999999999999,4961731.516090475
1.9357499999999999,-7269939.24181283
1.9490999999999998,1803497.7358379688
1.9624499999999998,11974070.815612737
1.9757999999999998,4719279.656169743
1.9891499999999998,11125663.761516584
2.0025,3470691.3137629344
2.01585,808093.7564427963
2.0292,8278263.270064421
2.04255,5950947.69494152
2.0559,8529497.36085914
2.06925,-6664445.046564579
2.0826,8097233.329008257
2.0959499999999998,5241778.398016587
2.1092999999999997,-418670.39694052417
2.1226499999999997,-11952023.196647597
2.1359999999999997,-11707500.59670501
2.1493499999999996,4692525.055546667
2.1626999999999996,7115788.445724821
2.17605,-10713861.307086462
2.1894,1185223.3371557004
2.20275,-6023378.436628636
2.2161,-7485971.937393136
2.22945,7928088.737972444
2.2428,4953417.57120839
2.25615,1853734.4902920334
2.2695,5860976.260091412
2.28285,-1457028.512115637
2.2962,-1232406.262901331
2.3095499999999998,-3087719.901719743
2.3228999999999997,-3704523.588461788
2.3362499999999997,-5663922.097008535
2.3495999999999997,-2867005.8786223764
2.3629499999999997,-610597.4306265409
2.3762999999999996,-1379197.5294049946
2.3896499999999996,-8210566.92674274
2.403,-5664366.431975231
2.41635,-22169335.34027758
2.4297,-6668601.947229354
2.44305,-6475701.632728176
2.4564,-12134142.136932962
2.46975,14119507.870652983
2.4831,5931662.822164103
2.49645,3751057.187108079
2.5098,-5336982.90541801
2.52315,-4383976.323552396
2.5364999999999998,-1591342.4737467417
2.5498499999999997,-12871514.443836194
2.5631999999999997,-1708347.2211302666
2.5765499999999997,9435007.80131319
2.5898999999999996,2078314.7961449828
2.6032499999999996,8067874.919813247
2.6165999999999996,9903841.361322287
2.62995,-7135842.900230757
2.6433,-8491371.697193231
