Y (mm),Density at X = 4.579 mm (atoms/mm³)
-1.9891499999999998,2422832.3703723135
-1.9757999999999998,4975394.254505609
-1.9624499999999998,835138.6888779864
-1.9490999999999998,1510634.746380605
-1.9357499999999999,3525205.333015819
-1.9223999999999999,12016426.266730461
-1.90905,23274712.087795835
-1.8957,13489861.3700566
-1.88235,19931891.997191176
-1.8689999999999998,6244300.808716154
-1.8556499999999998,-3826254.7627423527
-1.8422999999999998,4584975.737382435
-1.8289499999999999,-1305377.8337891372
-1.8155999999999999,855198.6177815833
-1.80225,4139894.6821373026
-1.7889,3415657.743478201
-1.77555,-3937724.6806691717
-1.7621999999999998,-12161037.705054706
-1.7488499999999998,1586937.9394602443
-1.7354999999999998,7654174.700331334
-1.7221499999999998,10517775.031056259
-1.7087999999999999,15438297.856128886
-1.69545,15172119.822854005
-1.6821,16623073.75960871
-1.66875,8018855.677014596
-1.6554,4401419.9666753765
-1.6420499999999998,-5338070.709109596
-1.6286999999999998,-5338555.012702576
-1.6153499999999998,-928886.8114145036
-1.6019999999999999,2559437.514712848
-1.58865,433904.4912808687
-1.5753,-16461148.593981825
-1.56195,-12057803.672206791
-1.5486,-6466949.983252008
-1.5352499999999998,-22367647.358394954
-1.5218999999999998,-15756434.616685038
-1.5085499999999998,-11003871.33517489
-1.4951999999999999,-8402891.712989807
-1.48185,-8880681.75614665
-1.4685,-3487715.874854302
-1.45515,5739646.84028902
-1.4418,-3670976.986530749
-1.42845,-2180058.233597832
-1.4150999999999998,9552895.710635472
-1.4017499999999998,3032004.181681034
-1.3883999999999999,5455218.089431685
-1.3750499999999999,19082696.433508866
-1.3617,17534174.787640486
-1.34835,19212060.488667306
-1.335,26343532.66403886
-1.32165,8340468.562012656
-1.3082999999999998,-6231885.384157355
-1.2949499999999998,2644224.444134598
-1.2815999999999999,7338356.121823888
-1.2682499999999999,-3989662.7272409997
-1.2549,1250237.1504651613
-1.24155,-2254279.9276288096
-1.2282,-6324247.134254809
-1.21485,13669995.805414833
-1.2015,19606829.90353111
-1.1881499999999998,8224548.755127257
-1.1747999999999998,29665198.110661916
-1.1614499999999999,26494353.590165537
-1.1481,25594447.84516264
-1.13475,7142476.242193163
-1.1214,-2968467.710771357
-1.10805,1635152.0750979357
-1.0947,8818103.543937068
-1.0813499999999998,12241721.372366773
-1.0679999999999998,5967299.529101353
-1.0546499999999999,-11666196.709795397
-1.0413,-14790073.853240924
-1.02795,12157302.58873681
-1.0146,6726690.3804340735
-1.00125,-2883045.4960636212
-0.9878999999999999,-7319033.923328739
-0.9745499999999999,4664725.239777984
-0.9611999999999999,-11258492.950343419
-0.94785,-11410833.104881484
-0.9344999999999999,4169452.4442660273
-0.9211499999999999,3416241.763278693
-0.9077999999999999,9441110.36280794
-0.89445,17719797.4126492
-0.8810999999999999,20475830.639754266
-0.8677499999999999,36373278.90488201
-0.8543999999999999,19707463.144666754
-0.84105,8063108.287131192
-0.8277,23139929.2645667
-0.8143499999999999,22463382.44298304
-0.8009999999999999,14368743.00631917
-0.78765,7603336.420064542
-0.7743,12156344.648808694
-0.7609499999999999,15327639.103719587
-0.7475999999999999,12053177.418192755
-0.73425,24279774.511842813
-0.7209,21620057.09863932
-0.7075499999999999,20516335.09284214
-0.6941999999999999,14047283.984969214
-0.68085,3884324.554204114
-0.6675,12630891.549589366
-0.6541499999999999,938920.1998466835
-0.6407999999999999,17451867.11462289
-0.62745,24915571.920521908
-0.6141,22711583.220990423
-0.60075,20696118.981462188
-0.5873999999999999,23386864.59660853
-0.57405,18217441.32712257
-0.5607,16488562.121494848
-0.54735,8893658.365757551
-0.5339999999999999,8641477.167674242
-0.52065,26551631.330632657
-0.5073,23241223.50853043
-0.49394999999999994,37362189.53124541
-0.48059999999999997,42331042.492698796
-0.46724999999999994,44976766.82751223
-0.45389999999999997,34071589.08196965
-0.44054999999999994,19251306.591924928
-0.42719999999999997,16631952.608602371
-0.41385,7337040.539041911
-0.40049999999999997,14374949.068402454
-0.38715,5393467.785477515
-0.37379999999999997,7178242.034098203
-0.36045,4584428.119550808
-0.34709999999999996,19000057.006616857
-0.33375,17176235.382750858
-0.32039999999999996,2300994.0070458185
-0.30705,-1696155.3652581393
-0.29369999999999996,-6233368.208875107
-0.28035,-7962256.373758306
-0.26699999999999996,-15802609.611054149
-0.25365,7688579.050076347
-0.24029999999999999,6982041.785769539
-0.22694999999999999,-3837191.009511584
-0.21359999999999998,-555269.0744862523
-0.20024999999999998,7887236.752418858
-0.18689999999999998,7247365.656079317
-0.17354999999999998,6643613.659215524
-0.16019999999999998,11716442.939824939
-0.14684999999999998,13210124.883564616
-0.13349999999999998,12036217.44030119
-0.12014999999999999,5886403.539372107
-0.10679999999999999,5313579.915622266
-0.09344999999999999,7319350.61894219
-0.08009999999999999,-1583866.0772365401
-0.06674999999999999,2049493.1511915529
-0.053399999999999996,19719455.466481805
-0.040049999999999995,21722394.98209456
-0.026699999999999998,2559640.3730662246
-0.013349999999999999,20347674.667630013
0.0,27247229.59625261
0.013349999999999999,26831161.46473108
0.026699999999999998,14654876.005797977
0.040049999999999995,19881001.983960897
0.053399999999999996,4929403.1111206105
0.06674999999999999,10929993.986365523
0.08009999999999999,7659177.892603769
0.09344999999999999,4116577.374653051
0.10679999999999999,15373922.578182604
0.12014999999999999,6296714.467848108
0.13349999999999998,-43749.79780210584
0.14684999999999998,-5140501.781546221
0.16019999999999998,-7323441.744745948
0.17354999999999998,2644085.660241214
0.18689999999999998,14354899.319567509
0.20024999999999998,12254194.776287548
0.21359999999999998,16877049.412377767
0.22694999999999999,32406762.11586665
0.24029999999999999,54643375.449137084
0.25365,43876069.65290853
0.26699999999999996,51370695.87346281
0.28035,39728397.1868124
0.29369999999999996,28263532.972219616
0.30705,18498795.2654752
0.32039999999999996,14629966.325906789
0.33375,17280691.648829017
0.34709999999999996,17439101.09400975
0.36045,6498944.005873283
0.37379999999999997,5090480.273783243
0.38715,16187025.813701533
0.40049999999999997,28699420.18867892
0.41385,23117264.866738696
0.42719999999999997,18277260.525396537
0.44054999999999994,15715806.4490113
0.45389999999999997,-5513180.320044392
0.46724999999999994,-516457.5419957866
0.48059999999999997,8814552.101759488
0.49394999999999994,13520341.57583199
0.5073,-802760.4993537135
0.52065,13586291.276172884
0.5339999999999999,34751327.27198535
0.54735,16366495.097933512
0.5607,26362255.459420115
0.57405,25095629.55399736
0.5873999999999999,-782749.6910166712
0.60075,182880.71327599962
0.6141,-26840813.79731825
0.62745,-26420184.875910986
0.6407999999999999,-23959873.915162604
0.6541499999999999,-15162197.236401357
0.6675,-3884549.0132312183
0.68085,6943474.947661212
0.6941999999999999,-1153538.7056953262
0.7075499999999999,1252175.832003652
0.7209,7297722.297353811
