Y (mm),Density at X = -0.040 mm (atoms/mm³)
-0.89445,-1298553879.2228503
-0.8810999999999999,172777740.14089194
-0.8677499999999999,475122798.7609035
-0.8543999999999999,359788805.83805877
-0.84105,-491894443.5946646
-0.8277,93826937.31372215
-0.8143499999999999,-1191108234.4199247
-0.8009999999999999,-427657713.53246474
-0.78765,-302037579.4712705
-0.7743,-1278509942.0604727
-0.7609499999999999,569183148.0201998
-0.7475999999999999,-198515249.2139917
-0.73425,-613385587.802128
-0.7209,-1543846019.8051643
-0.7075499999999999,362518834.6798954
-0.6941999999999999,-98649267.60978079
-0.68085,-1331645224.8608143
-0.6675,-89468950.07876569
-0.6541499999999999,380097618.27582365
-0.6407999999999999,134172914.48091632
-0.62745,-425032649.02247936
-0.6141,-517711231.031496
-0.60075,-310841234.66194373
-0.5873999999999999,-990919320.9272547
-0.57405,396521717.7128554
-0.5607,-226249348.05669668
-0.54735,-256219174.26150712
-0.5339999999999999,-595116253.3866609
-0.52065,-1207479606.525456
-0.5073,-4532643.051085796
-0.49394999999999994,-335517760.74581605
-0.48059999999999997,-498880272.6074975
-0.46724999999999994,373852.24973182665
-0.45389999999999997,-351476718.0821265
-0.44054999999999994,-239754997.6401846
-0.42719999999999997,416514364.18373054
-0.41385,295931796.758071
-0.40049999999999997,-159460911.33488894
-0.38715,-1591784809.3513074
-0.37379999999999997,-166794101.67233646
-0.36045,-209172315.41103286
-0.34709999999999996,-985267119.8037513
-0.33375,-396144980.129829
-0.32039999999999996,-275284877.83548343
-0.30705,5786334.960369794
-0.29369999999999996,-792881021.9009323
-0.28035,-615058207.7380652
-0.26699999999999996,-1241501195.4112005
-0.25365,53162337.49917884
-0.24029999999999999,-762253022.1314989
-0.22694999999999999,450608893.562871
-0.21359999999999998,141257305.31104052
-0.20024999999999998,-362949040.6168803
-0.18689999999999998,-1046880184.3937808
-0.17354999999999998,-1951180263.712456
-0.16019999999999998,-369033790.96997386
-0.14684999999999998,-637642519.9095703
-0.13349999999999998,-48937826.31628973
-0.12014999999999999,-488197065.9774314
-0.10679999999999999,-1365440113.597143
-0.09344999999999999,-839420017.9982315
-0.08009999999999999,824657090.7812057
-0.06674999999999999,-394061442.4628167
-0.053399999999999996,-684848131.321249
-0.040049999999999995,360187317.43396133
-0.026699999999999998,103217251.0426093
-0.013349999999999999,-58403259.725081034
0.0,73677081.3937473
0.013349999999999999,-355006654.1993283
0.026699999999999998,-182619888.72102562
0.040049999999999995,-1120474569.7752461
0.053399999999999996,-230040518.46659356
0.06674999999999999,-907378540.3671511
0.08009999999999999,-839966988.2678342
0.09344999999999999,397100961.8841464
0.10679999999999999,-820416264.3253558
0.12014999999999999,-1399757782.574327
0.13349999999999998,-952785374.8832685
0.14684999999999998,-1307541764.7974439
0.16019999999999998,2163093.9976912336
0.17354999999999998,-396797320.8835212
0.18689999999999998,-985170432.9482017
0.20024999999999998,-285917148.3163593
0.21359999999999998,-1361224775.0744011
0.22694999999999999,-1264594846.8616154
0.24029999999999999,-712794546.7368866
0.25365,-588390333.1533198
0.26699999999999996,218186041.3645052
0.28035,-1309551999.6827013
0.29369999999999996,-928541397.516389
0.30705,-814211539.8826607
0.32039999999999996,-1104731959.322952
0.33375,-864710031.758668
0.34709999999999996,-1308957413.4897668
0.36045,-1964524497.9356139
0.37379999999999997,-40192924.723404855
0.38715,80182771.11058998
0.40049999999999997,-531659513.6495055
0.41385,-1980619859.2214942
0.42719999999999997,-1295731947.1692126
0.44054999999999994,-565799844.2832994
0.45389999999999997,-143354017.88434085
0.46724999999999994,765835199.6802424
0.48059999999999997,-186927375.69039196
0.49394999999999994,-818968805.0426798
0.5073,-582293475.4945903
0.52065,-2022985289.713538
0.5339999999999999,289898742.0808782
0.54735,307743730.7821098
0.5607,-254457719.64653412
0.57405,-1064191561.5391684
0.5873999999999999,-849941018.412041
0.60075,-1847956374.3019469
0.6141,104863417.16854219
0.62745,-1049056857.6616278
0.6407999999999999,-1383517323.628189
0.6541499999999999,-1857094928.285333
0.6675,-824814731.5060617
0.68085,-253191037.37003124
0.6941999999999999,8275434.314457087
0.7075499999999999,-960024572.0988464
0.7209,-17063115.578026876
0.73425,-319510523.90260607
0.7475999999999999,356105678.0813155
0.7609499999999999,9307886.234425131
0.7743,-123482139.4526072
0.78765,328690018.14547133
0.8009999999999999,-389744873.2810147
0.8143499999999999,62040114.656224445
0.8277,-233072475.97572944
0.84105,-1293274057.2752526
0.8543999999999999,-27991531.05198994
0.8677499999999999,-781996415.7941079
0.8810999999999999,-528585889.95708555
0.89445,-374556191.4566832
0.9077999999999999,-40416189.00746935
0.9211499999999999,-1516039200.3372202
0.9344999999999999,-714367369.6943921
0.94785,-109933031.16145565
0.9611999999999999,57501668.493558824
0.9745499999999999,-158015663.8302983
0.9878999999999999,-747961865.3898492
1.00125,94913460.98221372
1.0146,120209189.55125427
1.02795,476519856.840022
1.0413,76920093.27986233
1.0546499999999999,-261491422.44038883
1.0679999999999998,-321287553.63973284
1.0813499999999998,578130442.7173232
1.0947,-520455351.3455948
1.10805,-29456825.764909517
1.1214,323327667.06218874
1.13475,461883894.0067357
1.1481,130456217.98029286
1.1614499999999999,-307641202.99780774
1.1747999999999998,-21094529.917769633
1.1881499999999998,-367378583.6375668
1.2015,-259335172.87878793
1.21485,-584360927.9748309
1.2282,551571089.1535387
1.24155,-34819787.08849419
1.2549,314183362.88672584
1.2682499999999999,-216197919.5419175
1.2815999999999999,443619493.6478829
1.2949499999999998,753884310.6065158
1.3082999999999998,-276005747.18800974
1.32165,-334094207.7022907
1.335,99080702.25215065
1.34835,13628522.700895097
1.3617,178675612.91496587
1.3750499999999999,149614768.60774398
1.3883999999999999,320758144.48551303
1.4017499999999998,-163192576.91741773
1.4150999999999998,398416749.6160161
1.42845,158634264.56657743
1.4418,455456761.43261117
1.45515,140609414.3252689
1.4685,415848045.6109045
1.48185,-676731200.1605412
1.4951999999999999,145883028.41474277
1.5085499999999998,598602537.2698479
1.5218999999999998,573457378.8186421
1.5352499999999998,353556681.93469095
1.5486,287562539.6437307
1.56195,353186585.2569131
1.5753,486517512.973526
1.58865,255479284.23497692
1.6019999999999999,408188072.1261911
1.6153499999999998,324420039.40318066
1.6286999999999998,466265634.5446611
1.6420499999999998,-227485474.26907486
1.6554,361486318.0860539
1.66875,301515042.5256036
1.6821,193986021.2336305
1.69545,968767648.5155313
1.7087999999999999,-390495992.1520028
1.7221499999999998,38647268.06161927
1.7354999999999998,731479990.8997192
1.7488499999999998,295556584.9145632
1.7621999999999998,633060667.2944118
1.77555,538011127.9103272
1.7889,-192446103.5182069
1.80225,158353888.8459555
1.8155999999999999,792759952.6545088
1.8289499999999999,441886735.15538156
1.8422999999999998,-123956821.64700377
1.8556499999999998,237968852.54156888
1.8689999999999998,707619950.8459439
1.88235,242927690.5695678
1.8957,-653021714.4175073
1.90905,40688761.63621221
1.9223999999999999,219466585.45094648
1.9357499999999999,332357270.3669804
1.9490999999999998,117179843.43438292
1.9624499999999998,-229665112.5859248
1.9757999999999998,-139397808.02994302
1.9891499999999998,57576208.28072958
2.0025,-251035.77974609155
2.01585,99596893.28468673
2.0292,96238340.04904765
2.04255,88547155.03723945
2.0559,41239391.23687165
2.06925,-512575048.9523277
2.0826,-479199847.2369783
2.0959499999999998,-82976630.93374814
2.1092999999999997,-399731361.53150696
2.1226499999999997,-373481471.65330446
2.1359999999999997,-172317525.13444006
2.1493499999999996,332800725.2282007
2.1626999999999996,-294033768.5428072
2.17605,446757148.16563034
2.1894,171243195.6732989
2.20275,-290395025.92797464
2.2161,96361527.1260494
2.22945,-170035471.06011546
2.2428,-213325228.95914817
2.25615,-317518826.4752831
2.2695,-221613221.25292954
2.28285,-363654471.7567502
2.2962,-136016672.18665186
2.3095499999999998,-172807664.87121326
2.3228999999999997,35091121.96789417
2.3362499999999997,62992106.947393306
2.3495999999999997,-199568831.93088403
2.3629499999999997,-120111726.47792318
2.3762999999999996,-211791464.05874443
2.3896499999999996,-402289400.7114366
2.403,-13405461.080184476
2.41635,303742933.17984754
2.4297,237539093.0346629
2.44305,-375254166.9161547
2.4564,-93683712.931267
2.46975,120205044.96064228
2.4831,171361080.63406873
2.49645,59791376.011323325
2.5098,199513316.37194034
2.52315,-47928991.77990069
2.5364999999999998,-430209547.72669345
2.5498499999999997,-125333560.84874675
2.5631999999999997,-208556599.78586048
2.5765499999999997,-70924502.37469976
2.5898999999999996,196287714.292498
2.6032499999999996,5005348.283760295
2.6165999999999996,-181105884.23005295
2.62995,-201326058.0940919
2.6433,35720888.14453102
2.65665,-188566488.8780597
2.67,-75961102.63341156
2.68335,-155193934.42277232
2.6967,-83920886.32645246
2.71005,183962838.7442585
2.7234,-300711699.62054753
2.73675,-164986105.4412977
2.7500999999999998,-164606756.56176716
2.7634499999999997,-308653330.5820553
2.7767999999999997,-4404865.079351112
2.7901499999999997,-248011293.1337188
2.8034999999999997,26537717.28471781
2.8168499999999996,8915310.526781756
2.8301999999999996,-158927262.59811738
2.8435499999999996,-216450147.20716086
2.8569,-47016982.80839377
2.87025,-41903368.73867227
2.8836,-310252441.5144687
2.89695,46336403.601130046
2.9103,-154629752.59071207
2.92365,-351227467.48112947
2.937,-365399464.5046592
2.95035,-120137575.50025702
2.9637,74740125.92437549
2.9770499999999998,-97995679.31476301
2.9903999999999997,-323763402.9880553
