Y (mm),Density at X = 3.952 mm (atoms/mm³)
-1.9891499999999998,10064616.950967405
-1.9757999999999998,8864182.155332064
-1.9624499999999998,11810616.517404927
-1.9490999999999998,13884188.490302917
-1.9357499999999999,-9785041.487700492
-1.9223999999999999,-9165599.334886286
-1.90905,1577854.5656490552
-1.8957,478399.52540282486
-1.88235,6089241.721180318
-1.8689999999999998,1013805.1514587865
-1.8556499999999998,3791674.6286010705
-1.8422999999999998,-5678102.982592726
-1.8289499999999999,8239569.067900741
-1.8155999999999999,11532094.940680793
-1.80225,671116.0348146964
-1.7889,-487766.8765287333
-1.77555,9335731.173486728
-1.7621999999999998,33655775.68353978
-1.7488499999999998,1722558.0049312708
-1.7354999999999998,-1728336.8193943654
-1.7221499999999998,13247353.494125895
-1.7087999999999999,6137586.893469335
-1.69545,13597967.360734832
-1.6821,10276348.459126325
-1.66875,-9989580.184301222
-1.6554,-2910188.898215689
-1.6420499999999998,5612986.324162888
-1.6286999999999998,20411648.82661134
-1.6153499999999998,8062644.625902947
-1.6019999999999999,11840961.273374008
-1.58865,9172721.720878616
-1.5753,13240462.519019963
-1.56195,11300148.44601519
-1.5486,17555320.18934632
-1.5352499999999998,8938026.477988407
-1.5218999999999998,2217097.0838554613
-1.5085499999999998,3697707.7940457715
-1.4951999999999999,11309491.54444034
-1.48185,22471169.765453342
-1.4685,-675561.0746887691
-1.45515,10161665.306394018
-1.4418,16955180.924472023
-1.42845,7866982.490515904
-1.4150999999999998,6573794.627435563
-1.4017499999999998,10041095.98353893
-1.3883999999999999,17278051.751228962
-1.3750499999999999,28867872.00139401
-1.3617,22809346.191482157
-1.34835,30562847.61383373
-1.335,21253088.265765075
-1.32165,16898425.37231833
-1.3082999999999998,1984343.4551681615
-1.2949499999999998,-1482026.0109079012
-1.2815999999999999,8298642.315395999
-1.2682499999999999,11648961.160810577
-1.2549,26350533.32843187
-1.24155,49378998.47683385
-1.2282,23725825.570904303
-1.21485,18918869.067681484
-1.2015,6750562.436402106
-1.1881499999999998,-695881.6574594945
-1.1747999999999998,-15845136.79515224
-1.1614499999999999,-11901614.855586963
-1.1481,-4111990.7283306266
-1.13475,22501998.91343877
-1.1214,43255336.58292176
-1.10805,29373624.13304643
-1.0947,15358873.874328317
-1.0813499999999998,40052593.22164425
-1.0679999999999998,52686210.5467868
-1.0546499999999999,41536543.59972408
-1.0413,32698444.998569213
-1.02795,45212353.754510075
-1.0146,29055556.341187175
-1.00125,20271964.60141379
-0.9878999999999999,8216519.268542063
-0.9745499999999999,12347569.62115988
-0.9611999999999999,860629.5473054551
-0.94785,1283628.6980539926
-0.9344999999999999,5690662.03844055
-0.9211499999999999,7236527.626339521
-0.9077999999999999,8828897.211566143
-0.89445,14902513.50954781
-0.8810999999999999,18508678.975041386
-0.8677499999999999,37378820.73401506
-0.8543999999999999,15906652.27330912
-0.84105,36322541.690865345
-0.8277,34923147.275457695
-0.8143499999999999,15920195.722769236
-0.8009999999999999,32579045.974481683
-0.78765,33157334.24081507
-0.7743,30342770.66118876
-0.7609499999999999,27740195.488010876
-0.7475999999999999,28810403.25426244
-0.73425,32807653.257331345
-0.7209,22907191.55073742
-0.7075499999999999,35363020.75171054
-0.6941999999999999,25528089.388855647
-0.68085,21638755.560468428
-0.6675,16542814.03165395
-0.6541499999999999,23104483.008216243
-0.6407999999999999,26730245.82492817
-0.62745,26790671.67091988
-0.6141,23742200.057918806
-0.60075,13745825.616719374
-0.5873999999999999,-730316.5183511456
-0.57405,6130340.340023316
-0.5607,23736603.066892654
-0.54735,28927235.690295313
-0.5339999999999999,27000987.579905774
-0.52065,48765284.40341823
-0.5073,43991038.38450148
-0.49394999999999994,32165416.311819997
-0.48059999999999997,29995440.72201333
-0.46724999999999994,18585609.98548963
-0.45389999999999997,20660754.082412872
-0.44054999999999994,27526912.258399807
-0.42719999999999997,46279827.38831994
-0.41385,20036245.616676982
-0.40049999999999997,24172955.382488467
-0.38715,19694651.59601258
-0.37379999999999997,22253111.23620616
-0.36045,46250199.9926621
-0.34709999999999996,66113307.38242416
-0.33375,63713063.82926016
-0.32039999999999996,73721433.29906453
-0.30705,79377235.82431482
-0.29369999999999996,64960166.705936074
-0.28035,45066665.78693786
-0.26699999999999996,46802221.622269645
-0.25365,34832958.219807856
-0.24029999999999999,21188640.013494805
-0.22694999999999999,18470204.993829083
-0.21359999999999998,29728606.134163767
-0.20024999999999998,44376691.9364548
-0.18689999999999998,18204743.40885173
-0.17354999999999998,20487297.256145123
-0.16019999999999998,31248734.458554246
-0.14684999999999998,44883802.027209155
-0.13349999999999998,27842092.97038168
-0.12014999999999999,25192893.804277048
-0.10679999999999999,20092884.927727118
-0.09344999999999999,27105109.965267796
-0.08009999999999999,38806916.96870839
-0.06674999999999999,37807804.48281062
-0.053399999999999996,25950235.873390365
-0.040049999999999995,33814649.708774
-0.026699999999999998,54643038.791551314
-0.013349999999999999,51133342.48074693
0.0,33880127.90641919
0.013349999999999999,45514431.6107834
0.026699999999999998,34203220.33751511
0.040049999999999995,26703083.293381408
0.053399999999999996,28679489.36635434
0.06674999999999999,35621665.310304604
0.08009999999999999,39307387.84713858
0.09344999999999999,31379522.84070988
0.10679999999999999,31807527.33508978
0.12014999999999999,34203557.55529412
0.13349999999999998,47721290.623828635
0.14684999999999998,23918438.75027901
0.16019999999999998,40050812.07423002
0.17354999999999998,22276856.940692488
0.18689999999999998,22355623.53331601
0.20024999999999998,21124586.676995914
0.21359999999999998,24594029.875471313
0.22694999999999999,23760838.81278114
0.24029999999999999,30932202.471898586
0.25365,42638682.96995447
0.26699999999999996,58370607.49470531
0.28035,79320494.79875185
0.29369999999999996,86381101.8668859
0.30705,66643971.978091285
0.32039999999999996,47932506.14575148
0.33375,27133345.297577057
0.34709999999999996,13282147.47476959
0.36045,16747854.821703678
0.37379999999999997,18741533.034149077
0.38715,12739210.191844167
0.40049999999999997,30043153.470544565
0.41385,27623662.93161049
0.42719999999999997,24693341.50637974
0.44054999999999994,28865269.183835667
0.45389999999999997,53873435.00829637
0.46724999999999994,47180864.37350368
0.48059999999999997,39664176.67977932
0.49394999999999994,23813180.852384157
0.5073,25168803.114510052
0.52065,25677299.132246964
0.5339999999999999,32852247.194560453
0.54735,32759217.554426674
0.5607,29618462.109382942
0.57405,41454507.33094442
0.5873999999999999,25621776.686984237
0.60075,39903150.536487795
0.6141,16181281.846487407
0.62745,21106358.587111056
0.6407999999999999,22886877.867921956
0.6541499999999999,42802426.380651884
0.6675,37609593.64413343
0.68085,-6227220.872675816
0.6941999999999999,15994190.37320976
0.7075499999999999,7284326.836848601
0.7209,28325347.048140865
0.73425,20976975.90411996
0.7475999999999999,21008400.907950345
0.7609499999999999,21897256.699023493
0.7743,19334641.235193312
0.78765,29857924.291157458
0.8009999999999999,23794648.108358663
0.8143499999999999,31807679.407333646
0.8277,40340057.372935645
0.84105,31967256.58462205
0.8543999999999999,39255588.29381405
0.8677499999999999,44101436.36037611
0.8810999999999999,48684594.91600889
0.89445,37856109.964929305
0.9077999999999999,15353779.16742982
0.9211499999999999,12781639.59657787
0.9344999999999999,17406634.272608526
0.94785,18450037.971262697
0.9611999999999999,26078229.926174592
0.9745499999999999,27250591.939173043
