Y (mm),Density at X = 6.782 mm (atoms/mm³)
-1.9891499999999998,-1052529.540749924
-1.9757999999999998,-12123307.778155135
-1.9624499999999998,-13545942.664119856
-1.9490999999999998,-34129896.371554665
-1.9357499999999999,-8495941.302718634
-1.9223999999999999,-610745.6941920109
-1.90905,-518938.378439822
-1.8957,5976801.840608047
-1.88235,6245980.583471494
-1.8689999999999998,1897163.090962207
-1.8556499999999998,857763.3851572915
-1.8422999999999998,-3097190.387822474
-1.8289499999999999,6676506.366679871
-1.8155999999999999,9363295.129116943
-1.80225,8484372.139742699
-1.7889,-359302.9211064475
-1.77555,-8133314.600089748
-1.7621999999999998,-29850648.71151583
-1.7488499999999998,-21260312.018679976
-1.7354999999999998,-30259712.620423127
-1.7221499999999998,-7732974.441720893
-1.7087999999999999,-5458879.838298657
-1.69545,-8242354.369037145
-1.6821,-18276648.434520584
-1.66875,-24234063.98688209
-1.6554,-15534408.409751376
-1.6420499999999998,-14391357.503362222
-1.6286999999999998,-5834357.112323089
-1.6153499999999998,103138.81679813497
-1.6019999999999999,3266040.4946620977
-1.58865,4594658.429847749
-1.5753,-5681332.364070557
-1.56195,-10615821.074214416
-1.5486,-11593837.218902439
-1.5352499999999998,-15145924.789159717
-1.5218999999999998,-6837628.799954036
-1.5085499999999998,-5052732.469810962
-1.4951999999999999,-4862802.694549151
-1.48185,-4980187.23987044
-1.4685,-5847260.517791561
-1.45515,-4731075.320049326
-1.4418,5233680.227457639
-1.42845,2366332.4398336876
-1.4150999999999998,-123804.80451308399
-1.4017499999999998,4397689.382316991
-1.3883999999999999,438915.7502744793
-1.3750499999999999,-2105564.825194488
-1.3617,-7257455.301139729
-1.34835,-5561231.066615116
-1.335,11070115.161133686
-1.32165,1546063.6745878162
-1.3082999999999998,15178760.096237347
-1.2949499999999998,31626675.179606806
-1.2815999999999999,20200598.19973683
-1.2682499999999999,8018250.355112463
-1.2549,2980167.406075501
-1.24155,-2732716.804720572
-1.2282,4049050.6759914937
-1.21485,9133171.710357167
-1.2015,-7179683.019908824
-1.1881499999999998,-12543747.343660947
-1.1747999999999998,2788582.4252409716
-1.1614499999999999,-4166414.2824862762
-1.1481,-8321777.372174418
-1.13475,9109839.612027667
-1.1214,98670.77326619271
-1.10805,-6335034.022774742
-1.0947,-8958568.38472322
-1.0813499999999998,-6700714.927739655
-1.0679999999999998,-1473627.319073612
-1.0546499999999999,-3873934.4671619916
-1.0413,7806399.313772904
-1.02795,16941425.908412986
-1.0146,-9574201.313849822
-1.00125,2450369.250338652
-0.9878999999999999,11130350.464172125
-0.9745499999999999,5965671.1939089
-0.9611999999999999,9973235.872990942
-0.94785,3370077.5650511878
-0.9344999999999999,4206191.446976291
-0.9211499999999999,4878673.845453095
-0.9077999999999999,-1707241.1685109474
-0.89445,-4135714.702682513
-0.8810999999999999,123917.63827012294
-0.8677499999999999,-4477690.129521882
-0.8543999999999999,-11052031.774877038
-0.84105,-4435522.071457933
-0.8277,-8774648.532699535
-0.8143499999999999,-12227585.205489451
-0.8009999999999999,-244509.04311071918
-0.78765,-2351664.8782078517
-0.7743,2728450.4595852154
-0.7609499999999999,64990.41707023974
-0.7475999999999999,15648858.096750569
-0.73425,4214201.804225982
-0.7209,-6146735.457995613
-0.7075499999999999,-782604.0081468952
-0.6941999999999999,2880056.1060711523
-0.68085,-5144295.361409885
-0.6675,-9890593.72170942
-0.6541499999999999,-6904729.5072500035
-0.6407999999999999,-2914116.976642863
-0.62745,-1374465.3765963044
-0.6141,6007188.94749946
-0.60075,-785827.9948957114
-0.5873999999999999,-2082883.909294194
-0.57405,-5086739.525690216
-0.5607,-6671660.011767814
-0.54735,3756020.994415105
-0.5339999999999999,-4769103.188851743
-0.52065,-4337527.300865804
-0.5073,-4258750.686299647
-0.49394999999999994,-8299554.24142274
-0.48059999999999997,-5592586.431952774
