Y (mm),Density at X = 0.000 mm (atoms/mm³)
-1.9891499999999998,-522412297.7166177
-1.9757999999999998,837246035.5876254
-1.9624499999999998,848612002.9132676
-1.9490999999999998,158466684.22684208
-1.9357499999999999,88321376.35738567
-1.9223999999999999,437256304.7230144
-1.90905,555067593.173914
-1.8957,433826582.9283326
-1.88235,-95669807.74957354
-1.8689999999999998,242990221.38127783
-1.8556499999999998,412224847.1659367
-1.8422999999999998,1506022186.7951548
-1.8289499999999999,17585763.777875204
-1.8155999999999999,181347969.7173609
-1.80225,823615187.2144377
-1.7889,-177382853.50733283
-1.77555,-9736049.143067678
-1.7621999999999998,517775675.24810976
-1.7488499999999998,198250994.39574456
-1.7354999999999998,-346743587.65149164
-1.7221499999999998,-141571019.4940407
-1.7087999999999999,213492817.49041766
-1.69545,368629576.4083072
-1.6821,251864180.353316
-1.66875,816519828.7689157
-1.6554,1144876.7729351476
-1.6420499999999998,638471323.7472302
-1.6286999999999998,1347831481.3967469
-1.6153499999999998,1005124912.3098067
-1.6019999999999999,484076995.0572058
-1.58865,930990269.4092638
-1.5753,-27782973.80134134
-1.56195,43544914.79602664
-1.5486,462357250.8063753
-1.5352499999999998,-122951809.23569438
-1.5218999999999998,534998911.5197909
-1.5085499999999998,835770740.911279
-1.4951999999999999,978535986.5297052
-1.48185,1226352013.8231866
-1.4685,707556082.8500868
-1.45515,672146535.5276814
-1.4418,414030147.45349586
-1.42845,193355940.75572634
-1.4150999999999998,-19865549.827727728
-1.4017499999999998,614831566.5982082
-1.3883999999999999,405809635.60694855
-1.3750499999999999,370754245.71376187
-1.3617,71442654.71328777
-1.34835,-155886388.9119604
-1.335,26731406.006733984
-1.32165,365363402.6832402
-1.3082999999999998,246278152.06095922
-1.2949499999999998,-479194054.7340651
-1.2815999999999999,-248599843.16722587
-1.2682499999999999,-41308029.79265298
-1.2549,368742284.09354323
-1.24155,295923358.920228
-1.2282,1157525244.1189861
-1.21485,3482766119.7210155
-1.2015,-686684939.295742
-1.1881499999999998,112321539.94052935
-1.1747999999999998,-943481766.7113732
-1.1614499999999999,-2831125067.2342587
-1.1481,1313108949.815861
-1.13475,3081731544.923076
-1.1214,640934830.7192439
-1.10805,62130363.45882064
-1.0947,236054909.2358741
-1.0813499999999998,-47611124.60334172
-1.0679999999999998,190056394.2803638
-1.0546499999999999,-167298865.81053174
-1.0413,-583747990.0317625
-1.02795,228821861.3729025
-1.0146,-267109009.99999893
-1.00125,644535836.4860005
-0.9878999999999999,537631152.0224551
-0.9745499999999999,337931450.60093224
-0.9611999999999999,956802762.2472541
-0.94785,-109099165.10533546
-0.9344999999999999,118004733.59559551
-0.9211499999999999,160710643.4124006
-0.9077999999999999,-831168919.2463293
-0.89445,1225975574.4990957
-0.8810999999999999,760683588.3058381
-0.8677499999999999,-3283562519.9134126
-0.8543999999999999,1046512962.8995005
-0.84105,207868213.37578732
-0.8277,-121056737.90260671
-0.8143499999999999,-745828585.5285178
-0.8009999999999999,-3196250759.1348515
-0.78765,814885521.5656241
-0.7743,1298498832.7469463
-0.7609499999999999,3180847712.214241
-0.7475999999999999,589341591.865113
-0.73425,522308011.97843957
-0.7209,-1245701659.3737226
-0.7075499999999999,-3982403953.839018
-0.6941999999999999,-2068158146.2907457
