Y (mm),Density at X = 4.646 mm (atoms/mm³)
-1.9891499999999998,-275028.4508728204
-1.9757999999999998,-9536649.083557067
-1.9624499999999998,-13020625.111824764
-1.9490999999999998,-12172893.417651033
-1.9357499999999999,-2858267.0504094423
-1.9223999999999999,-2417149.5977770803
-1.90905,-3612986.9591654483
-1.8957,-6519741.600283668
-1.88235,-5041302.705924113
-1.8689999999999998,-2150326.540265141
-1.8556499999999998,-9853065.557087153
-1.8422999999999998,-36369262.41282699
-1.8289499999999999,-19589614.57771143
-1.8155999999999999,-5711903.937828725
-1.80225,3350591.7925121733
-1.7889,-4864458.533695739
-1.77555,-4691623.2187765045
-1.7621999999999998,402753.0991694282
-1.7488499999999998,-14733406.494201986
-1.7354999999999998,-7573435.022988456
-1.7221499999999998,4463370.858911056
-1.7087999999999999,3716628.602571434
-1.69545,-10051909.562603835
-1.6821,7815207.128003823
-1.66875,8531094.613290899
-1.6554,8474698.67449247
-1.6420499999999998,10287290.257844929
-1.6286999999999998,23947860.131765984
-1.6153499999999998,9763965.11863444
-1.6019999999999999,14619278.677839886
-1.58865,12453102.59712485
-1.5753,-12299289.867695758
-1.56195,3324986.691933834
-1.5486,-1908004.06479403
-1.5352499999999998,3902581.2098305053
-1.5218999999999998,7438912.466920816
-1.5085499999999998,3757877.0172504038
-1.4951999999999999,50727.31335322747
-1.48185,19216367.82814923
-1.4685,17759688.094581787
-1.45515,-4087123.724655401
-1.4418,-4641111.504057591
-1.42845,-9194352.141513923
-1.4150999999999998,-15121547.970949166
-1.4017499999999998,-19610897.405809518
-1.3883999999999999,-23094576.586379305
-1.3750499999999999,-15739587.864427764
-1.3617,-15696093.501354579
-1.34835,-2549164.823466361
-1.335,-11933094.528237306
-1.32165,12681624.49246543
-1.3082999999999998,13129896.145649513
-1.2949499999999998,8622170.733774796
-1.2815999999999999,11186603.901207445
-1.2682499999999999,-3634361.622292691
-1.2549,-1401374.8990729263
-1.24155,-385511.0708618245
-1.2282,14322958.688978544
-1.21485,27188646.71056759
-1.2015,27258859.532271363
-1.1881499999999998,18647055.90905957
-1.1747999999999998,4066818.9334142203
-1.1614499999999999,11901682.68302171
-1.1481,27235654.42273682
-1.13475,3281758.9118843353
-1.1214,6381248.824236738
-1.10805,11858615.648364652
-1.0947,8047614.597356817
-1.0813499999999998,14954475.203863397
-1.0679999999999998,14908058.311409723
-1.0546499999999999,2696835.108172531
-1.0413,3736821.029009768
-1.02795,15991762.29653294
-1.0146,23038454.400350846
-1.00125,15509956.792540284
-0.9878999999999999,19097277.94008792
-0.9745499999999999,18046666.883019812
-0.9611999999999999,20200493.446076922
-0.94785,20502212.94775283
-0.9344999999999999,21848296.915052943
-0.9211499999999999,16044299.748704677
-0.9077999999999999,265892.134037503
-0.89445,469280.72302499274
-0.8810999999999999,17748848.40204185
-0.8677499999999999,31974121.097541656
-0.8543999999999999,22175641.015463136
-0.84105,2358847.6924104816
-0.8277,-3336325.529259465
-0.8143499999999999,613999.0113959766
-0.8009999999999999,6544445.93337892
-0.78765,14152927.82098909
-0.7743,18526513.979751654
-0.7609499999999999,24999166.79137644
-0.7475999999999999,24740286.742032748
-0.73425,22269113.32879196
-0.7209,23170645.45145714
-0.7075499999999999,32858830.82252986
-0.6941999999999999,12817092.145730663
-0.68085,-6959716.6301980615
-0.6675,-4832991.866238675
-0.6541499999999999,-8694445.410766065
-0.6407999999999999,-1418681.4863733554
-0.62745,-4993739.0325709665
-0.6141,-4956631.722341173
-0.60075,1649906.325612623
-0.5873999999999999,13370618.03738752
-0.57405,-3957645.8799399263
-0.5607,-4986276.65865155
-0.54735,-3958037.4369407515
-0.5339999999999999,1454647.78480752
-0.52065,7419230.860314295
-0.5073,17223446.53254284
-0.49394999999999994,6557452.568327902
-0.48059999999999997,-8169384.811871979
-0.46724999999999994,-11459351.12296815
-0.45389999999999997,-2130884.3557152036
-0.44054999999999994,-2531467.6865466745
-0.42719999999999997,13645130.123505985
-0.41385,27400742.653682884
-0.40049999999999997,32445770.923731767
-0.38715,13255549.033421496
-0.37379999999999997,12936134.53966489
-0.36045,18071915.666149065
-0.34709999999999996,-4492093.016611933
-0.33375,-2501167.6682608128
-0.32039999999999996,6528840.576749022
-0.30705,12268009.822104657
-0.29369999999999996,16622166.319113877
-0.28035,31836549.5795011
-0.26699999999999996,24679841.981689308
-0.25365,27534536.38485299
-0.24029999999999999,43404091.585008666
-0.22694999999999999,35842540.29657281
-0.21359999999999998,24619985.4314545
-0.20024999999999998,16525623.821601143
-0.18689999999999998,-3211696.248372212
-0.17354999999999998,-6002755.140509023
-0.16019999999999998,-13941407.918833788
-0.14684999999999998,-3886351.690949588
-0.13349999999999998,16863508.467647083
-0.12014999999999999,15290981.713117626
-0.10679999999999999,11939360.607562283
-0.09344999999999999,4150518.279748346
-0.08009999999999999,-6336385.81659353
-0.06674999999999999,10502212.822049906
-0.053399999999999996,358932.57689145196
-0.040049999999999995,825753.0897003995
-0.026699999999999998,-5944583.886991156
-0.013349999999999999,5127570.207593372
0.0,-8506590.491291536
0.013349999999999999,-5992271.314502139
0.026699999999999998,6509484.07106281
