Y (mm),Density at X = 4.993 mm (atoms/mm³)
-1.9891499999999998,1821015.4260326016
-1.9757999999999998,-5890692.689938057
-1.9624499999999998,1979901.8082496931
-1.9490999999999998,5399217.286197102
-1.9357499999999999,-389056.7983918023
-1.9223999999999999,5828698.033774119
-1.90905,1577045.700082984
-1.8957,-6251822.26466518
-1.88235,7466759.881740113
-1.8689999999999998,-2730064.867495643
-1.8556499999999998,10994286.60664122
-1.8422999999999998,19931430.01849171
-1.8289499999999999,6897062.56058645
-1.8155999999999999,1354492.7384330356
-1.80225,100447.53438921132
-1.7889,-1188352.4123109549
-1.77555,-13779769.471904896
-1.7621999999999998,-3053278.537564719
-1.7488499999999998,4200694.978181181
-1.7354999999999998,3692687.0996433063
-1.7221499999999998,7853552.837984422
-1.7087999999999999,10249852.364886055
-1.69545,-1176426.8213095663
-1.6821,-3948953.5777045665
-1.66875,3583532.141095777
-1.6554,7398460.350802071
-1.6420499999999998,-2100537.336755416
-1.6286999999999998,7982832.068333185
-1.6153499999999998,-6838703.776768296
-1.6019999999999999,-4554921.398064801
-1.58865,-2611556.2530470933
-1.5753,17707126.89284035
-1.56195,3886167.824015987
-1.5486,-6157635.388763388
-1.5352499999999998,9908253.324114101
-1.5218999999999998,12327097.1925282
-1.5085499999999998,-5500543.748594042
-1.4951999999999999,1414870.9560816404
-1.48185,-4790121.251630778
-1.4685,-8831803.30640622
-1.45515,-8356356.945316824
-1.4418,-1593230.85639238
-1.42845,-3457.6336819607127
-1.4150999999999998,-12725774.309452841
-1.4017499999999998,-5175810.395744919
-1.3883999999999999,-9325414.475542638
-1.3750499999999999,-13050534.681992326
-1.3617,-1998930.8281492938
-1.34835,-1818070.5292798881
-1.335,1255846.1808157018
-1.32165,1731348.5218148688
-1.3082999999999998,-12981235.5062242
-1.2949499999999998,-24941918.26964418
-1.2815999999999999,-7404666.796090821
-1.2682499999999999,2229525.3819811116
-1.2549,8170861.110399721
-1.24155,29236694.631725207
-1.2282,26124897.682545632
-1.21485,6569900.549666915
-1.2015,6054827.891914225
-1.1881499999999998,4623194.081602645
-1.1747999999999998,10109575.392535532
-1.1614499999999999,6537116.605446465
-1.1481,-6284536.23650211
-1.13475,5343408.250918053
-1.1214,19015671.879271857
-1.10805,13489273.33743759
-1.0947,33810690.287758105
-1.0813499999999998,46351151.572720885
-1.0679999999999998,20469343.404285647
-1.0546499999999999,13294924.215545995
-1.0413,3984892.5353700803
-1.02795,8549461.441515157
-1.0146,11736556.083192611
-1.00125,10548255.303212369
-0.9878999999999999,20762803.946970634
-0.9745499999999999,19141048.835605606
-0.9611999999999999,9170126.213273913
-0.94785,-1540484.9609376367
-0.9344999999999999,-5097897.852362035
-0.9211499999999999,14474425.947227858
-0.9077999999999999,13338835.452018982
-0.89445,19660645.9607184
-0.8810999999999999,15855510.781259753
-0.8677499999999999,5762386.555071352
-0.8543999999999999,1168849.033450407
-0.84105,11548060.437057232
-0.8277,6375268.719842368
-0.8143499999999999,11658560.857744407
-0.8009999999999999,902183.2565692739
-0.78765,4085035.054554368
-0.7743,3484413.9383914615
-0.7609499999999999,-5355847.582549536
-0.7475999999999999,-1316378.4201797526
-0.73425,-8227914.290924105
-0.7209,1858104.0903818528
-0.7075499999999999,-2000880.6026334513
-0.6941999999999999,8694302.731440093
-0.68085,2264879.798719899
-0.6675,7581398.674902981
-0.6541499999999999,22852602.82016236
-0.6407999999999999,31384401.343579303
-0.62745,24403735.732505538
-0.6141,25883512.570595283
-0.60075,12298399.416430684
-0.5873999999999999,17745884.380832538
-0.57405,26548137.00815383
-0.5607,15905182.87796941
-0.54735,24429953.439045165
-0.5339999999999999,31751319.387882188
-0.52065,28477591.314012997
-0.5073,24060592.132540777
-0.49394999999999994,22268016.90980841
-0.48059999999999997,-3165121.9681821186
-0.46724999999999994,-16249080.071884606
-0.45389999999999997,-27590343.040292207
-0.44054999999999994,18191488.342075888
-0.42719999999999997,34111758.160545155
-0.41385,25918100.61349222
-0.40049999999999997,18500838.73772156
-0.38715,10045717.751689663
-0.37379999999999997,318177.8694466526
-0.36045,2443741.619267948
-0.34709999999999996,16283210.286947038
-0.33375,13186895.755690517
-0.32039999999999996,9334882.34741044
-0.30705,-4726322.946633128
-0.29369999999999996,14623851.264500337
-0.28035,11189870.336701315
-0.26699999999999996,5997702.327127662
-0.25365,7548216.484378379
-0.24029999999999999,2155631.324579051
-0.22694999999999999,8884572.893946782
-0.21359999999999998,5876126.537228539
-0.20024999999999998,11956793.958476681
-0.18689999999999998,22991853.459316947
-0.17354999999999998,14587111.293024028
-0.16019999999999998,14211031.871331893
-0.14684999999999998,16404075.444818547
-0.13349999999999998,19793539.695529535
-0.12014999999999999,168196.03602193407
-0.10679999999999999,2979506.2266586847
-0.09344999999999999,-510700.005262847
-0.08009999999999999,2777486.0528669776
-0.06674999999999999,7226080.749987266
-0.053399999999999996,4254268.160837641
-0.040049999999999995,13472809.742173512
-0.026699999999999998,5091944.331899548
-0.013349999999999999,-1088699.0867766906
0.0,4898021.890069623
0.013349999999999999,-2581071.014002278
0.026699999999999998,-11649192.620322904
0.040049999999999995,-13705724.373806372
0.053399999999999996,-7081004.933459804
0.06674999999999999,2930770.2245582785
0.08009999999999999,-5747931.752594347
0.09344999999999999,-8301357.63004933
0.10679999999999999,3068562.2858983222
0.12014999999999999,-8511671.425205907
0.13349999999999998,-9434331.185368523
0.14684999999999998,9145352.725314884
0.16019999999999998,18349342.83704558
0.17354999999999998,18641220.108872306
0.18689999999999998,21608668.86196753
0.20024999999999998,27348719.52431533
0.21359999999999998,33491293.95495092
0.22694999999999999,44289830.019085385
0.24029999999999999,43568212.10452293
0.25365,37788702.066504024
0.26699999999999996,8250332.070179849
0.28035,-4702625.144055578
0.29369999999999996,-1037643.7194698113
0.30705,-9456425.312089931
0.32039999999999996,-10848244.8107158
0.33375,-20989263.446377765
0.34709999999999996,-8135510.312947833
0.36045,4934657.39639654
0.37379999999999997,27801664.651390858
0.38715,43775206.25687736
0.40049999999999997,38292972.046253785
0.41385,21085407.655697007
0.42719999999999997,18947713.072739154
0.44054999999999994,-3704185.3617305933
0.45389999999999997,-5739889.894817132
0.46724999999999994,-8995686.720817918
0.48059999999999997,-4429117.849317055
0.49394999999999994,14762938.00213261
0.5073,25758303.44885337
0.52065,11484294.564757949
0.5339999999999999,5129013.498458463
0.54735,-7605043.786006341
0.5607,-8371638.187083174
0.57405,17666396.15964103
0.5873999999999999,18412794.573935162
0.60075,20924370.59155497
0.6141,36316924.67980386
0.62745,18245701.134556543
0.6407999999999999,23270984.163514137
0.6541499999999999,26734051.718304303
0.6675,7757245.305275243
0.68085,17976422.11875061
0.6941999999999999,7907063.95898619
0.7075499999999999,8523101.394748181
0.7209,10735064.37532769
0.73425,7537026.519709159
0.7475999999999999,-306825.25749266346
0.7609499999999999,5164555.025968101
0.7743,-765027.2405368554
0.78765,119309.7985481494
0.8009999999999999,2988294.396994543
0.8143499999999999,5321529.206986658
0.8277,-2252444.27244456
0.84105,-4548880.976597503
0.8543999999999999,-895093.439209509
0.8677499999999999,4644228.062748908
0.8810999999999999,-867742.3575575189
0.89445,4866327.012098269
0.9077999999999999,214819.24306119006
0.9211499999999999,15698241.57882769
0.9344999999999999,20628930.037920795
0.94785,1993078.5742676542
0.9611999999999999,1577562.1084782442
0.9745499999999999,6905121.330098604
0.9878999999999999,13257314.221512578
1.00125,37123659.4225606
1.0146,19061958.452448435
1.02795,12824864.98881331
1.0413,30886590.253648013
1.0546499999999999,15235786.705939138
1.0679999999999998,7611789.748100014
1.0813499999999998,5551212.70838518
1.0947,2545758.2323459405
1.10805,-3939972.5466497145
1.1214,7303109.82791825
1.13475,9327409.466584371
1.1481,7997909.085012322
1.1614499999999999,-3836457.0450125947
1.1747999999999998,2928233.524188248
1.1881499999999998,-1122556.2965464815
1.2015,3508517.0762410066
1.21485,5798163.288271447
1.2282,1742048.1094488546
1.24155,3197572.6445799293
1.2549,-8162027.907486215
1.2682499999999999,-5736039.53583898
1.2815999999999999,-13230722.433671787
1.2949499999999998,1525052.9425455958
1.3082999999999998,-2496575.801310835
1.32165,8678799.839404695
1.335,10295664.48505152
1.34835,22360807.16614281
1.3617,25317726.178909272
1.3750499999999999,19604524.706767607
