Y (mm),Density at X = 1.108 mm (atoms/mm³)
-1.9891499999999998,264479384.74693218
-1.9757999999999998,276656094.17526203
-1.9624499999999998,265746108.78286684
-1.9490999999999998,282314388.7433692
-1.9357499999999999,319558549.5103769
-1.9223999999999999,276045903.9592184
-1.90905,252981188.41352415
-1.8957,225920894.6804068
-1.88235,183874286.49974278
-1.8689999999999998,323367512.12879044
-1.8556499999999998,307425277.12672144
-1.8422999999999998,284803286.6852584
-1.8289499999999999,261762984.41582656
-1.8155999999999999,217932251.21486244
-1.80225,295988410.0136395
-1.7889,317485277.9846568
-1.77555,364749383.4532014
-1.7621999999999998,321727176.7622597
-1.7488499999999998,327342890.4724512
-1.7354999999999998,359521892.83955777
-1.7221499999999998,308001705.2632084
-1.7087999999999999,300315968.8793098
-1.69545,309385259.6909646
-1.6821,258350051.69831204
-1.66875,308962130.88156694
-1.6554,372753246.4237339
-1.6420499999999998,349524181.94956344
-1.6286999999999998,355139495.9940662
-1.6153499999999998,308469230.55369884
-1.6019999999999999,342098805.46868044
-1.58865,374728535.7597692
-1.5753,342491403.22262824
-1.56195,347122208.23407465
-1.5486,379410185.54548746
-1.5352499999999998,395625198.93901265
-1.5218999999999998,308187430.1806777
-1.5085499999999998,307843091.129988
-1.4951999999999999,358929347.7338845
-1.48185,380720926.47049177
-1.4685,357107780.1018768
-1.45515,423109885.8267804
-1.4418,425459002.70327777
-1.42845,334801791.1871494
-1.4150999999999998,328139113.2375032
-1.4017499999999998,400200930.5262201
-1.3883999999999999,333547295.6639145
-1.3750499999999999,239740861.15875548
-1.3617,275472307.0008525
-1.34835,381025533.01538205
-1.335,309722954.189924
-1.32165,332406729.7552611
-1.3082999999999998,245118794.6026132
-1.2949499999999998,170939033.86314568
-1.2815999999999999,354893962.8491971
-1.2682499999999999,408702326.61972535
-1.2549,330083820.8774283
-1.24155,272743496.3385777
-1.2282,318420832.08146906
-1.21485,231301235.29548624
-1.2015,281631749.16489655
-1.1881499999999998,268209635.44103155
-1.1747999999999998,168624034.72839203
-1.1614499999999999,326748386.4946684
-1.1481,336063928.9620399
-1.13475,189387966.06889507
-1.1214,254776813.41595992
-1.10805,172873704.49503824
-1.0947,326135126.4152457
-1.0813499999999998,219652552.23251075
-1.0679999999999998,214704457.46356064
-1.0546499999999999,269886832.3633183
-1.0413,269855482.476659
-1.02795,188247899.8201846
-1.0146,208953070.7172396
-1.00125,191318956.3379975
-0.9878999999999999,135562010.84535357
-0.9745499999999999,248567122.77142268
-0.9611999999999999,289198385.0936489
-0.94785,198984155.52453986
-0.9344999999999999,254776883.19312888
-0.9211499999999999,301561892.74735796
-0.9077999999999999,407938779.06294316
-0.89445,126520444.0714468
-0.8810999999999999,189334305.92285392
-0.8677499999999999,246524257.3732229
-0.8543999999999999,244140320.37671205
-0.84105,209682394.26870334
-0.8277,314455621.93539095
-0.8143499999999999,131707570.70769008
-0.8009999999999999,248942184.00544426
-0.78765,232292951.70164052
-0.7743,231609644.10872287
-0.7609499999999999,130771288.82321276
-0.7475999999999999,133794012.68075374
-0.73425,165702087.2559962
-0.7209,183880271.32931212
-0.7075499999999999,181823112.34929088
-0.6941999999999999,154450032.13500625
-0.68085,169570335.1144167
-0.6675,213176016.2170543
-0.6541499999999999,200731428.58335266
-0.6407999999999999,256393616.82494012
-0.62745,201656888.0570099
-0.6141,172654011.76564068
-0.60075,233064626.11317655
-0.5873999999999999,241492585.61195642
-0.57405,197458813.63369536
-0.5607,196202532.06631923
-0.54735,299026416.3298183
-0.5339999999999999,200103063.3823534
-0.52065,161230802.2343775
-0.5073,196169084.6078221
-0.49394999999999994,190351447.3422104
-0.48059999999999997,171785803.80285937
-0.46724999999999994,362621157.2636365
-0.45389999999999997,592080519.3972092
-0.44054999999999994,102767060.13244575
-0.42719999999999997,235049967.98201028
-0.41385,224514477.24190807
-0.40049999999999997,241284252.08209297
-0.38715,196616825.86892793
-0.37379999999999997,189944426.25707528
-0.36045,167973280.92875993
-0.34709999999999996,108211294.5961366
-0.33375,248933017.31329545
-0.32039999999999996,133688547.57428473
-0.30705,220317441.97088808
-0.29369999999999996,204151215.90858662
-0.28035,254799670.00670856
-0.26699999999999996,399703797.9118854
-0.25365,167290203.94108284
-0.24029999999999999,246737183.79037586
-0.22694999999999999,193830375.09489015
-0.21359999999999998,180073004.618854
-0.20024999999999998,155679933.5659797
-0.18689999999999998,189467754.45529613
-0.17354999999999998,265049381.5578453
-0.16019999999999998,209772273.0961938
-0.14684999999999998,157617307.9772935
-0.13349999999999998,196863223.85317278
-0.12014999999999999,185790402.0089987
-0.10679999999999999,155204057.38964942
-0.09344999999999999,105598094.90595965
-0.08009999999999999,246987880.32773772
-0.06674999999999999,118163181.84105726
-0.053399999999999996,53808606.76718409
-0.040049999999999995,291864945.18557465
-0.026699999999999998,469277474.8458525
-0.013349999999999999,293593416.38810426
0.0,120168159.25066979
0.013349999999999999,140901699.17628452
0.026699999999999998,264938135.6804612
0.040049999999999995,277712871.8018146
0.053399999999999996,203964910.4941816
0.06674999999999999,149765813.92935678
0.08009999999999999,187167298.51161566
0.09344999999999999,182997176.05183908
0.10679999999999999,225689563.31559327
0.12014999999999999,192618775.00129065
0.13349999999999998,347462055.1022545
0.14684999999999998,277952072.14394534
0.16019999999999998,162438315.3131237
0.17354999999999998,276335130.6276981
0.18689999999999998,151467902.05657887
0.20024999999999998,156793082.24161205
0.21359999999999998,279583974.2607093
0.22694999999999999,234679498.5388444
0.24029999999999999,295422760.2792365
0.25365,131575021.1915215
0.26699999999999996,-139059036.0088612
0.28035,235773457.9095013
0.29369999999999996,239895299.84479558
0.30705,227962555.95316744
0.32039999999999996,231586638.522909
0.33375,256988599.4283805
0.34709999999999996,189498246.57727847
0.36045,184394658.57193187
0.37379999999999997,173450671.77299008
0.38715,220616949.07418528
0.40049999999999997,218677600.2437304
0.41385,289632680.0734369
0.42719999999999997,184542464.73015946
0.44054999999999994,164014292.14609748
0.45389999999999997,245460563.40211555
0.46724999999999994,192679342.50315306
0.48059999999999997,216986348.11679247
0.49394999999999994,187069719.22561195
0.5073,267829513.08199808
0.52065,193841116.0734576
0.5339999999999999,238714359.55949986
0.54735,316502941.1737885
0.5607,241161324.12540275
0.57405,186561149.14723265
0.5873999999999999,145052343.406334
0.60075,196701360.0769134
0.6141,247948700.84142798
0.62745,228998568.2099954
0.6407999999999999,244858384.01751676
0.6541499999999999,376020654.9524107
0.6675,176449673.9944897
0.68085,254712294.15357724
0.6941999999999999,228305323.65839893
0.7075499999999999,277405012.72819173
0.7209,252621561.28951216
0.73425,297683128.52524096
0.7475999999999999,241600445.5006693
0.7609499999999999,155728817.53712466
0.7743,211290458.0432968
0.78765,221069398.38344514
0.8009999999999999,277231109.718112
0.8143499999999999,329609796.03669417
0.8277,182773799.24514014
0.84105,221712187.35725358
0.8543999999999999,283242449.5581229
0.8677499999999999,190631230.12290677
0.8810999999999999,226367127.50138518
0.89445,207357789.9293825
0.9077999999999999,242610609.13592872
0.9211499999999999,216275470.30780292
0.9344999999999999,175879709.3278909
0.94785,274605109.16545576
0.9611999999999999,318794566.9919734
0.9745499999999999,261475481.5007908
