Y (mm),Density at X = 1.188 mm (atoms/mm³)
-1.9891499999999998,199065595.07767567
-1.9757999999999998,263348099.67772493
-1.9624499999999998,278216939.6575441
-1.9490999999999998,249913463.1298013
-1.9357499999999999,229608423.06984878
-1.9223999999999999,290181548.8188578
-1.90905,240410131.74687192
-1.8957,248099738.04343322
-1.88235,250901568.4774606
-1.8689999999999998,205923798.48321977
-1.8556499999999998,312815539.29281056
-1.8422999999999998,328939596.86072004
-1.8289499999999999,338949806.17899364
-1.8155999999999999,289542808.22673386
-1.80225,289598897.51017576
-1.7889,316349676.4559276
-1.77555,247358545.90256608
-1.7621999999999998,266404248.64623344
-1.7488499999999998,271820774.1035206
-1.7354999999999998,285582745.74523604
-1.7221499999999998,303327564.98490745
-1.7087999999999999,315297806.29385734
-1.69545,296795370.4161723
-1.6821,321236882.4956621
-1.66875,282067411.28817314
-1.6554,347479618.8560463
-1.6420499999999998,358948837.0276884
-1.6286999999999998,250478180.28123587
-1.6153499999999998,374949443.3655878
-1.6019999999999999,404331685.32161826
-1.58865,381672429.9434986
-1.5753,301157013.2966959
-1.56195,296339242.0122839
-1.5486,327601361.53300244
-1.5352499999999998,262470846.69814405
-1.5218999999999998,272664189.4311165
-1.5085499999999998,386248768.65641063
-1.4951999999999999,306285719.6465101
-1.48185,398519708.907565
-1.4685,382033535.40122616
-1.45515,354632858.68712133
-1.4418,305791048.2216363
-1.42845,323823354.15107775
-1.4150999999999998,363064413.6633436
-1.4017499999999998,319191625.71655464
-1.3883999999999999,292002705.7830371
-1.3750499999999999,303698202.9230407
-1.3617,317671314.471547
-1.34835,268507318.64491534
-1.335,295196855.1226097
-1.32165,325566224.551079
-1.3082999999999998,319780608.50543284
-1.2949499999999998,385156208.9318065
-1.2815999999999999,310229727.9217004
-1.2682499999999999,297975674.5369785
-1.2549,332446998.7862595
-1.24155,288115764.2397631
-1.2282,254537966.53739393
-1.21485,182166339.02575833
-1.2015,177646652.47442308
-1.1881499999999998,210500564.18606365
-1.1747999999999998,253286402.03554702
-1.1614499999999999,212799905.40309447
-1.1481,270520231.9192419
-1.13475,266023613.2885738
-1.1214,316872724.78495926
-1.10805,270138242.7456822
-1.0947,230173934.04304448
-1.0813499999999998,195583593.72435442
-1.0679999999999998,320574021.50458014
