Y (mm),Density at X = 5.060 mm (atoms/mm³)
-1.9891499999999998,-4522387.279604587
-1.9757999999999998,-6629991.1218308825
-1.9624499999999998,-7526535.390444807
-1.9490999999999998,-14528340.905094482
-1.9357499999999999,-2653364.9136607912
-1.9223999999999999,-3638622.506254239
-1.90905,-6514545.111988205
-1.8957,-1534200.8773857595
-1.88235,9225888.7102725
-1.8689999999999998,11388766.786716072
-1.8556499999999998,18475940.804632
-1.8422999999999998,12820240.926460795
-1.8289499999999999,2205194.761271259
-1.8155999999999999,-8112721.868443781
-1.80225,-3214173.596546893
-1.7889,-4950032.043004262
-1.77555,-8289046.154782937
-1.7621999999999998,-10131827.803608013
-1.7488499999999998,-3270929.3537070495
-1.7354999999999998,-9387685.751451682
-1.7221499999999998,1991277.886623115
-1.7087999999999999,-9333392.820864404
-1.69545,-8038339.159319799
-1.6821,-6862625.376637702
-1.66875,-7575610.710320987
-1.6554,-13215046.348893097
-1.6420499999999998,-25723697.879898395
-1.6286999999999998,-12183502.743345497
-1.6153499999999998,-18429925.158113398
-1.6019999999999999,-12259414.33861616
-1.58865,-3957099.4998278497
-1.5753,-5727495.053774312
-1.56195,3021791.615696161
-1.5486,1538788.0062838024
-1.5352499999999998,5283097.292781777
-1.5218999999999998,19115006.66712471
-1.5085499999999998,7623477.42034293
-1.4951999999999999,218664.49383215696
-1.48185,-19037348.406643886
-1.4685,-20109916.138885483
-1.45515,-21064045.040731158
-1.4418,-13136213.92877842
-1.42845,-18490804.447664704
-1.4150999999999998,-6951532.619912899
-1.4017499999999998,1227688.7210293626
-1.3883999999999999,-1804834.4473214936
-1.3750499999999999,15945225.411918927
-1.3617,8465253.51460751
-1.34835,10307549.691835321
-1.335,7978916.69037943
-1.32165,5051446.45549249
-1.3082999999999998,13670866.86831531
-1.2949499999999998,14307904.09421428
-1.2815999999999999,-3394195.896867634
-1.2682499999999999,-3562898.655834201
-1.2549,10348103.117619421
-1.24155,17351807.175130054
-1.2282,7332042.502228321
-1.21485,-3217076.9906068025
-1.2015,-11677016.400864657
-1.1881499999999998,-14603740.36697546
-1.1747999999999998,-21719022.871436816
-1.1614499999999999,-13898060.59410817
-1.1481,-481521.53229879844
-1.13475,-3758061.2678985256
-1.1214,-7099868.942666556
-1.10805,-1115653.0961077414
-1.0947,3017015.1878197473
-1.0813499999999998,7891430.272119079
-1.0679999999999998,3585590.9092600546
-1.0546499999999999,1544702.9476918073
-1.0413,7318994.120602727
-1.02795,3993947.533315091
-1.0146,-247049.24107167203
-1.00125,5331706.912530488
-0.9878999999999999,1015067.8197654008
-0.9745499999999999,5303503.688886881
-0.9611999999999999,2839320.8040444073
-0.94785,-1586074.732591348
-0.9344999999999999,15577978.149016464
-0.9211499999999999,20095334.515168715
-0.9077999999999999,17407700.573220678
-0.89445,10654589.180864118
-0.8810999999999999,-3091116.850429064
-0.8677499999999999,5248224.947273657
-0.8543999999999999,-10890573.475765338
-0.84105,-8807438.02699221
-0.8277,284246.2460154219
-0.8143499999999999,4885095.119367793
-0.8009999999999999,-1138327.827472633
-0.78765,2631992.7483981913
-0.7743,18035686.19649724
-0.7609499999999999,25479598.92679068
-0.7475999999999999,12721352.864563933
-0.73425,5399829.732568023
-0.7209,-6044376.83203766
-0.7075499999999999,-10557881.357771592
-0.6941999999999999,-1840497.7731744489
-0.68085,-1539529.0266983963
-0.6675,378755.2540747858
-0.6541499999999999,6241299.406704792
-0.6407999999999999,26493604.30379091
-0.62745,12333311.209586067
-0.6141,1804696.6083603245
-0.60075,-3027803.918116742
-0.5873999999999999,5297545.925740752
-0.57405,-1195463.0651119014
-0.5607,5121995.022001494
-0.54735,6591285.163479285
-0.5339999999999999,-3968305.5060762973
-0.52065,1127461.384080592
-0.5073,12319983.259322284
-0.49394999999999994,11752629.50378873
-0.48059999999999997,9562077.889882306
-0.46724999999999994,19345056.537640296
-0.45389999999999997,13302055.003864534
-0.44054999999999994,15788786.040682167
-0.42719999999999997,6861579.323137699
-0.41385,336198.9588160874
-0.40049999999999997,-20167121.1041567
-0.38715,-616705.3560753828
-0.37379999999999997,8295986.738549384
-0.36045,10660287.87923152
-0.34709999999999996,21757002.717541438
-0.33375,12104388.190547196
-0.32039999999999996,1495084.3078892792
-0.30705,-2436460.077099501
-0.29369999999999996,-2611913.7976934984
-0.28035,4293391.280508854
-0.26699999999999996,13787073.403083956
-0.25365,2159248.7114443164
-0.24029999999999999,74767.92280340599
-0.22694999999999999,-18221851.707125884
-0.21359999999999998,-5303630.517203572
-0.20024999999999998,540843.5445724181
-0.18689999999999998,-2533826.3905771254
-0.17354999999999998,-280247.92147210584
-0.16019999999999998,-407799.85509402305
-0.14684999999999998,-3545060.826842815
-0.13349999999999998,1827628.9312235552
-0.12014999999999999,8048921.212242818
-0.10679999999999999,15831925.04356516
-0.09344999999999999,10618895.146770786
-0.08009999999999999,-2225555.132101167
-0.06674999999999999,10693865.164127648
-0.053399999999999996,29188326.96899646
-0.040049999999999995,30306738.015987314
-0.026699999999999998,36101339.4690289
-0.013349999999999999,12551305.940646654
0.0,17027166.770297367
0.013349999999999999,11532218.417024786
0.026699999999999998,-1637653.5223346641
0.040049999999999995,-9382087.268239405
0.053399999999999996,-2369301.3510813285
0.06674999999999999,2654530.6626677224
0.08009999999999999,-240832.95319697156
0.09344999999999999,-1946012.0728219342
0.10679999999999999,21446450.991981704
0.12014999999999999,17865186.294946924
0.13349999999999998,3908818.821608091
0.14684999999999998,-508036.1010790318
0.16019999999999998,3279091.396252399
0.17354999999999998,23827637.521772623
0.18689999999999998,39498608.47241166
0.20024999999999998,9207419.867999962
0.21359999999999998,-47617.639109053685
0.22694999999999999,-5393151.107591995
0.24029999999999999,-5818899.802721442
0.25365,2953683.505134642
0.26699999999999996,1954477.7371096902
0.28035,26341773.934614144
0.29369999999999996,31216837.89032273
0.30705,42551479.1293309
0.32039999999999996,42812481.566201314
0.33375,50386666.56900457
0.34709999999999996,33128999.89685862
0.36045,13103381.865452087
0.37379999999999997,9437162.046213113
0.38715,12279817.165771868
0.40049999999999997,10980011.972493323
0.41385,6258532.231658978
0.42719999999999997,24720867.62248149
0.44054999999999994,28889580.44595722
0.45389999999999997,9854263.830406524
0.46724999999999994,15901392.45462798
0.48059999999999997,18519471.2370255
0.49394999999999994,2893372.337224979
0.5073,2764759.4426228837
0.52065,1215782.204793774
0.5339999999999999,2915153.8331483654
0.54735,17424004.63373296
0.5607,19775751.07178916
0.57405,3465694.404372413
0.5873999999999999,-6709261.137093263
0.60075,5974235.77114792
0.6141,-4945604.260610918
0.62745,4122979.758920605
0.6407999999999999,-3615534.8768197014
0.6541499999999999,-11064307.381491542
0.6675,2036044.1074291756
0.68085,14763173.292727195
0.6941999999999999,3584812.8798704483
0.7075499999999999,-6743200.440572783
0.7209,-6188620.425298387
0.73425,-6395625.890948738
0.7475999999999999,2168788.4785921494
0.7609499999999999,1683317.61264015
0.7743,2191318.8742207624
0.78765,2981641.091895214
0.8009999999999999,-7871832.819511742
0.8143499999999999,13750462.553954955
0.8277,-6570277.4834106015
0.84105,5545138.345767524
0.8543999999999999,1334402.296495111
0.8677499999999999,-1932649.2718274565
0.8810999999999999,964590.4302491769
0.89445,11359794.293193214
0.9077999999999999,11675800.474166352
0.9211499999999999,2651401.1681749667
0.9344999999999999,9224991.811730737
0.94785,7387910.388235357
0.9611999999999999,-2369871.4158378853
0.9745499999999999,7540264.039888251
0.9878999999999999,-11251889.282678979
1.00125,-14181573.12038249
1.0146,-7641757.9380965205
1.02795,3263583.271870519
1.0413,-12840766.153503774
1.0546499999999999,-10641005.279090203
1.0679999999999998,258198.19941667494
1.0813499999999998,-13204694.40487067
1.0947,-8565522.202052407
1.10805,-15665868.707713436
1.1214,-8411740.348097367
1.13475,-9308692.730539478
1.1481,-12494155.721906364
1.1614499999999999,-2578990.1708963546
1.1747999999999998,-1476381.5295573866
1.1881499999999998,-6048726.418614468
1.2015,2068937.4622229207
1.21485,-1138575.3000326573
1.2282,3233493.8105315715
1.24155,-8180614.623479739
1.2549,-6514190.58895738
1.2682499999999999,17294853.203681346
1.2815999999999999,21507591.89556757
1.2949499999999998,-3871179.1044641393
1.3082999999999998,-6151620.972777239
1.32165,-4269252.324688512
1.335,-36324142.22350972
1.34835,-13901619.30026878
1.3617,1100599.5407740742
1.3750499999999999,-9763023.801973622
1.3883999999999999,-9174231.324983163
1.4017499999999998,-7435696.243471125
1.4150999999999998,-6851847.918555035
1.42845,938160.203404445
1.4418,-3699709.1539544114
1.45515,-10584765.872437216
1.4685,-16881365.403690226
1.48185,-16592148.079559525
1.4951999999999999,-6006676.376191058
1.5085499999999998,-6468812.378985992
1.5218999999999998,1794595.1137256336
1.5352499999999998,-4779154.845218029
1.5486,-16318677.75522458
1.56195,-1701799.93832281
1.5753,-6982019.615158465
1.58865,-23206530.6972635
1.6019999999999999,-9667274.077408493
1.6153499999999998,-973875.7173033024
1.6286999999999998,-2086387.757817758
1.6420499999999998,-17314721.28206282
1.6554,-12187696.007857088
1.66875,-3871664.127573985
1.6821,1591019.0423318248
1.69545,-18855174.696471214
1.7087999999999999,-21016127.61269732
1.7221499999999998,-16022106.286577124
1.7354999999999998,-10670267.956221776
1.7488499999999998,8712216.2347763
1.7621999999999998,4850188.828986818
1.77555,-1806132.8294824625
1.7889,-3788425.510176483
1.80225,-533364.7728113632
1.8155999999999999,-3414541.700932951
1.8289499999999999,-6969708.367516897
1.8422999999999998,-15627883.38157118
1.8556499999999998,-762644.2423755361
1.8689999999999998,-11709857.964477649
1.88235,-9404278.471285038
1.8957,-6446805.044883168
1.90905,-18039251.765157014
1.9223999999999999,-14246152.81618386
1.9357499999999999,2975203.34466565
1.9490999999999998,-10194893.893491793
1.9624499999999998,84537.82233160852
1.9757999999999998,16260414.837173406
1.9891499999999998,6189102.719477239
2.0025,-5755883.891197802
2.01585,-7070594.782930981
2.0292,2698027.7457920527
2.04255,4348229.898538658
2.0559,-1128420.2870262312
2.06925,507180.31119318295
2.0826,-4532615.598653846
2.0959499999999998,-10143851.54547937
2.1092999999999997,-7304310.616653305
2.1226499999999997,1596135.1875448776
2.1359999999999997,6430934.758526975
2.1493499999999996,-11463787.107802462
2.1626999999999996,-2309176.7046260997
2.17605,1945706.5919375014
2.1894,-1483146.1682330465
2.20275,-6556535.21271887
2.2161,-6835054.004776844
2.22945,-3336205.6182166855
2.2428,-136595.63494450465
2.25615,11759692.621941365
2.2695,22351700.911789183
2.28285,21538788.499793474
2.2962,6570407.085764057
